HBM_CATMAN_DATAFILE_40
test kommentar
4/15/2011
10:37
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	0 N Zero	0 N Zero	0 N Zero	0 N Zero
0  Tare	0.0683 N Tare	17.181 N Tare	17.0662 N Tare	-0.379 N Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 N Software-Zero	0 N Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.008	-0.048	2.604	0.004
0.020	0.008	-0.050	2.588	0.003
0.040	0.008	-0.051	2.607	0.004
0.060	0.008	-0.050	2.643	0.004
0.080	0.008	-0.050	2.703	0.004
0.100	0.007	-0.051	2.762	0.004
0.120	0.007	-0.051	2.806	0.004
0.140	0.007	-0.050	2.813	0.005
0.160	0.007	-0.050	2.772	0.006
0.180	0.007	-0.051	2.714	0.006
0.200	0.007	-0.050	2.643	0.005
0.220	0.007	-0.050	2.598	0.004
0.240	0.007	-0.051	2.584	0.005
0.260	0.007	-0.051	2.608	0.006
0.280	0.007	-0.051	2.654	0.008
0.300	0.007	-0.052	2.697	0.008
0.320	0.007	-0.053	2.762	0.009
0.340	0.007	-0.053	2.805	0.009
0.360	0.007	-0.051	2.823	0.008
0.380	0.007	-0.051	2.811	0.006
0.400	0.007	-0.052	2.769	0.005
0.420	0.007	-0.050	2.703	0.005
0.440	0.007	-0.049	2.625	0.005
0.460	0.007	-0.050	2.579	0.005
0.480	0.007	-0.051	2.547	0.004
0.500	0.007	-0.050	2.554	0.004
0.520	0.007	-0.050	2.585	0.003
0.540	0.007	-0.052	2.624	0.004
0.560	0.007	-0.052	2.675	0.005
0.580	0.007	-0.051	2.724	0.006
0.600	0.007	-0.052	2.783	0.007
0.620	0.007	-0.053	2.830	0.006
0.640	0.007	-0.051	2.863	0.006
0.660	0.007	-0.050	2.866	0.007
0.680	0.007	-0.052	2.829	0.007
0.700	0.007	-0.051	2.766	0.006
0.720	0.007	-0.049	2.696	0.005
0.740	0.007	-0.050	2.632	0.005
0.760	0.007	-0.051	2.574	0.005
0.780	0.007	-0.050	2.533	0.005
0.800	0.007	-0.050	2.520	0.006
0.820	0.006	-0.052	2.533	0.005
0.840	0.006	-0.052	2.598	0.005
0.860	0.006	-0.051	2.710	0.005
0.880	0.006	-0.053	2.836	0.005
0.900	0.006	-0.054	2.946	0.005
0.920	0.006	-0.053	2.981	0.005
0.940	0.006	-0.052	2.932	0.005
0.960	0.007	-0.053	2.806	0.005
0.980	0.007	-0.053	2.659	0.005
1.000	0.006	-0.051	2.538	0.005
1.020	0.006	-0.051	2.471	0.005
1.040	0.006	-0.053	2.485	0.006
1.060	0.006	-0.052	2.545	0.007
1.080	0.006	-0.051	2.632	0.008
1.100	0.006	-0.054	2.728	0.007
1.120	0.006	-0.054	2.834	0.007
1.140	0.006	-0.052	2.923	0.007
1.160	0.006	-0.051	2.960	0.006
1.180	0.006	-0.052	2.944	0.006
1.200	0.006	-0.050	2.831	0.005
1.220	0.006	-0.047	2.665	0.004
1.240	0.006	-0.048	2.489	0.004
1.260	0.006	-0.048	2.366	0.004
1.280	0.006	-0.047	2.331	0.005
1.300	0.006	-0.047	2.383	0.004
1.320	0.006	-0.050	2.512	0.004
1.340	0.006	-0.050	2.658	0.005
1.360	0.006	-0.050	2.800	0.005
1.380	0.006	-0.052	2.910	0.004
1.400	0.006	-0.053	2.981	0.004
1.420	0.006	-0.052	3.016	0.004
1.440	0.006	-0.051	2.990	0.002
1.460	0.006	-0.052	2.917	0.003
1.480	0.006	-0.051	2.773	0.003
1.500	0.006	-0.050	2.605	0.003
1.520	0.006	-0.050	2.469	0.005
1.540	0.006	-0.052	2.398	0.006
1.560	0.006	-0.052	2.422	0.006
1.580	0.006	-0.052	2.528	0.005
1.600	0.006	-0.054	2.672	0.004
1.620	0.006	-0.055	2.796	0.003
1.640	0.006	-0.054	2.886	0.003
1.660	0.006	-0.054	2.931	0.003
1.680	0.006	-0.055	2.926	0.004
1.700	0.006	-0.054	2.891	0.004
1.720	0.007	-0.051	2.819	0.004
1.740	0.007	-0.051	2.711	0.006
1.760	0.006	-0.052	2.587	0.007
1.780	0.006	-0.050	2.479	0.006
1.800	0.006	-0.050	2.438	0.005
1.820	0.006	-0.053	2.480	0.004
1.840	0.006	-0.054	2.623	0.004
1.860	0.006	-0.053	2.808	0.004
1.880	0.006	-0.054	2.969	0.004
1.900	0.006	-0.056	3.071	0.004
1.920	0.006	-0.054	3.065	0.004
1.940	0.006	-0.053	2.975	0.005
1.960	0.006	-0.053	2.839	0.006
1.980	0.006	-0.052	2.696	0.006
2.000	0.006	-0.049	2.567	0.007
2.020	0.006	-0.050	2.473	0.007
2.040	0.007	-0.052	2.443	0.006
2.060	0.007	-0.051	2.478	0.005
2.080	0.006	-0.052	2.587	0.004
2.100	0.006	-0.055	2.741	0.003
2.120	0.006	-0.056	2.903	0.002
2.140	0.006	-0.055	3.018	0.003
2.160	0.006	-0.055	3.033	0.004
2.180	0.006	-0.055	2.975	0.005
2.200	0.006	-0.053	2.850	0.005
2.220	0.006	-0.050	2.708	0.004
2.240	0.006	-0.051	2.582	0.005
2.260	0.006	-0.050	2.487	0.006
2.280	0.007	-0.048	2.432	0.006
2.300	0.007	-0.048	2.419	0.006
2.320	0.006	-0.051	2.463	0.005
2.340	0.006	-0.051	2.536	0.005
2.360	0.006	-0.051	2.651	0.005
2.380	0.006	-0.052	2.782	0.005
2.400	0.006	-0.053	2.881	0.005
2.420	0.006	-0.052	2.934	0.005
2.440	0.006	-0.051	2.916	0.004
2.460	0.006	-0.052	2.843	0.004
2.480	0.006	-0.051	2.726	0.004
2.500	0.006	-0.049	2.612	0.004
2.520	0.006	-0.049	2.528	0.004
2.540	0.006	-0.050	2.480	0.003
2.560	0.007	-0.050	2.491	0.003
2.580	0.006	-0.050	2.549	0.003
2.600	0.006	-0.053	2.658	0.004
2.620	0.006	-0.054	2.791	0.005
2.640	0.006	-0.053	2.913	0.006
2.660	0.006	-0.053	2.994	0.005
2.680	0.006	-0.054	2.994	0.005
2.700	0.006	-0.052	2.913	0.004
2.720	0.006	-0.050	2.776	0.003
2.740	0.006	-0.050	2.623	0.003
2.760	0.006	-0.050	2.499	0.004
2.780	0.006	-0.048	2.432	0.004
2.800	0.006	-0.048	2.430	0.004
2.820	0.006	-0.051	2.476	0.004
2.840	0.006	-0.052	2.579	0.005
2.860	0.006	-0.052	2.707	0.004
2.880	0.006	-0.054	2.830	0.003
2.900	0.006	-0.056	2.957	0.003
2.920	0.006	-0.054	3.028	0.004
2.940	0.006	-0.053	3.031	0.005
2.960	0.006	-0.053	2.960	0.006
2.980	0.006	-0.052	2.829	0.006
3.000	0.006	-0.050	2.681	0.006
3.020	0.006	-0.050	2.546	0.006
3.040	0.006	-0.051	2.480	0.004
3.060	0.006	-0.051	2.473	0.003
3.080	0.006	-0.051	2.526	0.003
3.100	0.006	-0.054	2.614	0.003
3.120	0.006	-0.056	2.727	0.002
3.140	0.006	-0.055	2.843	0.001
3.160	0.006	-0.056	2.935	0.001
3.180	0.006	-0.057	3.006	0.002
3.200	0.006	-0.056	3.003	0.002
3.220	0.006	-0.053	2.939	0.002
3.240	0.006	-0.054	2.822	0.004
3.260	0.006	-0.053	2.685	0.004
3.280	0.006	-0.051	2.580	0.004
3.300	0.006	-0.051	2.530	0.002
3.320	0.006	-0.053	2.561	0.002
3.340	0.006	-0.054	2.620	0.002
3.360	0.006	-0.053	2.696	0.001
3.380	0.006	-0.055	2.782	0.002
3.400	0.006	-0.056	2.849	0.003
3.420	0.006	-0.055	2.898	0.004
3.440	0.006	-0.053	2.913	0.003
3.460	0.006	-0.052	2.872	0.003
3.480	0.006	-0.051	2.754	0.003
3.500	0.006	-0.048	2.595	0.003
3.520	0.006	-0.047	2.439	0.004
3.540	0.006	-0.048	2.341	0.005
3.560	0.006	-0.047	2.358	0.005
3.580	0.006	-0.047	2.475	0.004
3.600	0.006	-0.050	2.654	0.004
3.620	0.006	-0.052	2.840	0.003
3.640	0.006	-0.052	2.967	0.004
3.660	0.006	-0.053	3.019	0.005
3.680	0.006	-0.054	2.997	0.006
3.700	0.006	-0.053	2.927	0.006
3.720	0.006	-0.050	2.820	0.005
3.740	0.006	-0.049	2.686	0.004
3.760	0.007	-0.049	2.564	0.004
3.780	0.007	-0.047	2.455	0.004
3.800	0.007	-0.047	2.417	0.004
3.820	0.007	-0.049	2.459	0.004
3.840	0.007	-0.051	2.601	0.004
3.860	0.007	-0.052	2.798	0.005
3.880	0.007	-0.055	2.971	0.005
3.900	0.007	-0.057	3.089	0.005
3.920	0.007	-0.056	3.092	0.005
3.940	0.007	-0.055	3.005	0.004
3.960	0.007	-0.055	2.864	0.004
3.980	0.007	-0.053	2.717	0.004
4.000	0.006	-0.050	2.597	0.005
4.020	0.007	-0.050	2.506	0.006
4.040	0.007	-0.051	2.477	0.006
4.060	0.007	-0.051	2.488	0.006
4.080	0.006	-0.052	2.564	0.006
4.100	0.006	-0.055	2.688	0.005
4.120	0.007	-0.056	2.831	0.005
4.140	0.007	-0.057	2.947	0.006
4.160	0.007	-0.057	2.994	0.006
4.180	0.007	-0.058	2.977	0.006
4.200	0.007	-0.056	2.880	0.006
4.220	0.007	-0.054	2.753	0.005
4.240	0.007	-0.053	2.642	0.005
4.260	0.007	-0.052	2.562	0.005
4.280	0.006	-0.050	2.527	0.005
4.300	0.006	-0.049	2.540	0.004
4.320	0.006	-0.051	2.598	0.004
4.340	0.006	-0.052	2.672	0.004
4.360	0.006	-0.052	2.774	0.006
4.380	0.006	-0.054	2.882	0.006
4.400	0.006	-0.056	2.950	0.006
4.420	0.006	-0.055	2.975	0.006
4.440	0.006	-0.054	2.932	0.006
4.460	0.006	-0.054	2.834	0.006
4.480	0.006	-0.053	2.720	0.005
4.500	0.006	-0.050	2.622	0.005
4.520	0.006	-0.049	2.557	0.005
4.540	0.006	-0.050	2.537	0.005
4.560	0.006	-0.050	2.562	0.004
4.580	0.007	-0.050	2.609	0.005
4.600	0.007	-0.052	2.686	0.005
4.620	0.007	-0.054	2.783	0.005
4.640	0.006	-0.055	2.869	0.005
4.660	0.007	-0.056	2.942	0.003
4.680	0.007	-0.057	2.955	0.002
4.700	0.007	-0.057	2.927	0.003
4.720	0.007	-0.055	2.856	0.003
4.740	0.007	-0.054	2.751	0.003
4.760	0.007	-0.054	2.664	0.004
4.780	0.006	-0.052	2.611	0.004
4.800	0.006	-0.050	2.607	0.004
4.820	0.006	-0.051	2.637	0.004
4.840	0.007	-0.052	2.709	0.005
4.860	0.007	-0.051	2.793	0.005
4.880	0.007	-0.052	2.859	0.004
4.900	0.007	-0.054	2.915	0.004
4.920	0.007	-0.054	2.918	0.004
4.940	0.007	-0.052	2.888	0.005
4.960	0.007	-0.052	2.818	0.005
4.980	0.007	-0.051	2.723	0.005
5.000	0.007	-0.049	2.639	0.006
5.020	0.007	-0.048	2.582	0.005
5.040	0.007	-0.049	2.591	0.004
5.060	0.007	-0.048	2.633	0.004
5.080	0.007	-0.048	2.701	0.003
5.100	0.007	-0.050	2.763	0.004
5.120	0.007	-0.052	2.807	0.004
5.140	0.007	-0.053	2.825	0.005
5.160	0.007	-0.053	2.816	0.005
5.180	0.007	-0.054	2.808	0.005
5.200	0.007	-0.053	2.771	0.005
5.220	0.007	-0.051	2.722	0.005
5.240	0.007	-0.051	2.671	0.005
5.260	0.007	-0.051	2.621	0.005
5.280	0.007	-0.050	2.606	0.005
5.300	0.007	-0.050	2.636	0.005
5.320	0.007	-0.052	2.722	0.005
5.340	0.006	-0.052	2.825	0.004
5.360	0.007	-0.052	2.911	0.002
5.380	0.007	-0.054	2.949	0.002
5.400	0.007	-0.056	2.919	0.002
5.420	0.007	-0.056	2.861	0.003
5.440	0.007	-0.055	2.788	0.004
5.460	0.007	-0.056	2.727	0.005
5.480	0.007	-0.055	2.689	0.004
5.500	0.007	-0.054	2.660	0.004
5.520	0.007	-0.053	2.649	0.004
5.540	0.007	-0.054	2.641	0.006
5.560	0.007	-0.053	2.674	0.006
5.580	0.007	-0.053	2.740	0.005
5.600	0.007	-0.054	2.816	0.004
5.620	0.007	-0.055	2.888	0.004
5.640	0.007	-0.055	2.917	0.004
5.660	0.007	-0.056	2.919	0.004
5.680	0.007	-0.057	2.888	0.003
5.700	0.007	-0.057	2.861	0.003
5.720	0.007	-0.056	2.852	0.003
5.740	0.007	-0.054	2.825	0.003
5.760	0.007	-0.053	2.791	0.003
5.780	0.007	-0.052	2.724	0.004
5.800	0.007	-0.050	2.633	0.005
5.820	0.007	-0.050	2.557	0.006
5.840	0.007	-0.050	2.536	0.006
5.860	0.007	-0.050	2.576	0.007
5.880	0.007	-0.050	2.661	0.006
5.900	0.007	-0.052	2.771	0.005
5.920	0.007	-0.053	2.825	0.004
5.940	0.007	-0.053	2.836	0.003
5.960	0.007	-0.053	2.813	0.002
5.980	0.007	-0.054	2.771	0.002
6.000	0.007	-0.053	2.739	0.003
6.020	0.007	-0.051	2.699	0.003
6.040	0.007	-0.050	2.665	0.003
6.060	0.007	-0.050	2.609	0.003
6.080	0.007	-0.048	2.560	0.002
6.100	0.007	-0.049	2.546	0.002
6.120	0.007	-0.051	2.599	0.002
6.140	0.007	-0.052	2.696	0.002
6.160	0.007	-0.052	2.793	0.002
6.180	0.007	-0.054	2.886	0.002
6.200	0.007	-0.055	2.912	0.004
6.220	0.007	-0.054	2.886	0.003
6.240	0.007	-0.054	2.841	0.003
6.260	0.007	-0.055	2.784	0.003
6.280	0.006	-0.054	2.751	0.003
6.300	0.006	-0.052	2.743	0.005
6.320	0.006	-0.053	2.749	0.005
6.340	0.006	-0.054	2.752	0.005
6.360	0.007	-0.053	2.772	0.004
6.380	0.007	-0.053	2.796	0.004
6.400	0.007	-0.055	2.816	0.004
6.420	0.007	-0.055	2.837	0.004
6.440	0.007	-0.054	2.820	0.004
6.460	0.007	-0.055	2.761	0.004
6.480	0.007	-0.056	2.686	0.004
6.500	0.007	-0.054	2.613	0.005
6.520	0.007	-0.053	2.579	0.005
6.540	0.007	-0.054	2.598	0.005
6.560	0.007	-0.054	2.663	0.004
6.580	0.007	-0.052	2.746	0.004
6.600	0.007	-0.053	2.816	0.004
6.620	0.007	-0.054	2.863	0.003
6.640	0.007	-0.054	2.874	0.004
6.660	0.007	-0.054	2.882	0.006
6.680	0.007	-0.055	2.859	0.005
6.700	0.007	-0.056	2.816	0.004
6.720	0.007	-0.054	2.757	0.004
6.740	0.007	-0.054	2.670	0.003
6.760	0.007	-0.055	2.616	0.004
6.780	0.007	-0.054	2.601	0.005
6.800	0.007	-0.052	2.637	0.005
6.820	0.007	-0.052	2.715	0.005
6.840	0.007	-0.052	2.802	0.005
6.860	0.007	-0.051	2.845	0.004
6.880	0.007	-0.051	2.835	0.004
6.900	0.007	-0.053	2.818	0.004
6.920	0.007	-0.054	2.777	0.004
6.940	0.007	-0.053	2.751	0.005
6.960	0.007	-0.054	2.734	0.005
6.980	0.007	-0.056	2.719	0.005
7.000	0.007	-0.055	2.706	0.004
7.020	0.007	-0.054	2.685	0.004
7.040	0.007	-0.054	2.689	0.004
7.060	0.007	-0.054	2.709	0.004
7.080	0.007	-0.052	2.749	0.005
7.100	0.007	-0.052	2.785	0.005
7.120	0.007	-0.053	2.804	0.004
7.140	0.007	-0.053	2.801	0.004
7.160	0.007	-0.052	2.774	0.004
7.180	0.007	-0.053	2.753	0.004
7.200	0.007	-0.055	2.733	0.004
7.220	0.007	-0.053	2.723	0.005
7.240	0.007	-0.053	2.719	0.005
7.260	0.007	-0.055	2.701	0.005
7.280	0.007	-0.054	2.688	0.004
7.300	0.007	-0.052	2.694	0.003
7.320	0.007	-0.052	2.724	0.003
7.340	0.007	-0.053	2.762	0.002
7.360	0.007	-0.051	2.796	0.002
7.380	0.007	-0.050	2.796	0.003
7.400	0.007	-0.052	2.750	0.004
7.420	0.007	-0.052	2.693	0.004
7.440	0.007	-0.051	2.648	0.005
7.460	0.007	-0.053	2.638	0.005
7.480	0.007	-0.055	2.670	0.005
7.500	0.007	-0.054	2.717	0.005
7.520	0.007	-0.053	2.769	0.005
7.540	0.007	-0.055	2.790	0.005
7.560	0.007	-0.054	2.797	0.005
7.580	0.007	-0.052	2.791	0.005
7.600	0.007	-0.052	2.775	0.005
7.620	0.007	-0.053	2.759	0.006
7.640	0.007	-0.052	2.712	0.006
7.660	0.007	-0.051	2.658	0.007
7.680	0.007	-0.053	2.597	0.007
7.700	0.007	-0.055	2.584	0.005
7.720	0.007	-0.054	2.613	0.004
7.740	0.007	-0.055	2.673	0.004
7.760	0.007	-0.057	2.774	0.004
7.780	0.007	-0.056	2.836	0.004
7.800	0.007	-0.054	2.866	0.004
7.820	0.007	-0.056	2.859	0.003
7.840	0.007	-0.056	2.839	0.003
7.860	0.007	-0.053	2.826	0.003
7.880	0.007	-0.052	2.809	0.003
7.900	0.007	-0.054	2.791	0.004
7.920	0.007	-0.053	2.731	0.004
7.940	0.007	-0.051	2.652	0.005
7.960	0.007	-0.053	2.571	0.005
7.980	0.007	-0.055	2.535	0.005
8.000	0.007	-0.054	2.577	0.004
8.020	0.007	-0.054	2.665	0.004
8.040	0.007	-0.056	2.787	0.004
8.060	0.007	-0.056	2.874	0.003
8.080	0.007	-0.055	2.907	0.002
8.100	0.007	-0.055	2.901	0.002
8.120	0.007	-0.056	2.864	0.003
8.140	0.007	-0.054	2.814	0.002
8.160	0.007	-0.052	2.764	0.003
8.180	0.007	-0.053	2.722	0.004
8.200	0.007	-0.054	2.660	0.005
8.220	0.007	-0.053	2.611	0.005
8.240	0.007	-0.054	2.603	0.004
8.260	0.007	-0.056	2.634	0.002
8.280	0.007	-0.056	2.722	0.001
8.300	0.007	-0.055	2.832	0.002
8.320	0.007	-0.056	2.914	0.002
8.340	0.007	-0.057	2.945	0.003
8.360	0.007	-0.055	2.917	0.004
8.380	0.007	-0.053	2.853	0.005
8.400	0.007	-0.055	2.777	0.005
8.420	0.007	-0.055	2.724	0.006
8.440	0.007	-0.053	2.685	0.006
8.460	0.007	-0.054	2.666	0.004
8.480	0.007	-0.056	2.664	0.003
8.500	0.007	-0.056	2.662	0.002
8.520	0.007	-0.056	2.689	0.003
8.540	0.007	-0.058	2.738	0.003
8.560	0.007	-0.058	2.811	0.004
8.580	0.007	-0.056	2.881	0.005
8.600	0.007	-0.055	2.905	0.005
8.620	0.007	-0.056	2.888	0.004
8.640	0.007	-0.055	2.828	0.004
8.660	0.007	-0.053	2.761	0.004
8.680	0.007	-0.054	2.706	0.003
8.700	0.007	-0.054	2.692	0.004
8.720	0.007	-0.053	2.697	0.004
8.740	0.007	-0.053	2.692	0.004
8.760	0.007	-0.055	2.700	0.004
8.780	0.007	-0.054	2.698	0.004
8.800	0.007	-0.052	2.710	0.004
8.820	0.007	-0.053	2.735	0.004
8.840	0.007	-0.053	2.755	0.004
8.860	0.007	-0.050	2.754	0.005
8.880	0.007	-0.049	2.717	0.006
8.900	0.007	-0.050	2.676	0.005
8.920	0.007	-0.050	2.627	0.005
8.940	0.007	-0.048	2.615	0.005
8.960	0.007	-0.050	2.642	0.006
8.980	0.007	-0.052	2.698	0.007
9.000	0.007	-0.052	2.769	0.006
9.020	0.007	-0.052	2.817	0.004
9.040	0.007	-0.055	2.859	0.003
9.060	0.007	-0.055	2.867	0.003
9.080	0.008	-0.053	2.857	0.003
9.100	0.008	-0.053	2.835	0.002
9.120	0.008	-0.055	2.787	0.003
9.140	0.008	-0.053	2.729	0.004
9.160	0.007	-0.051	2.667	0.004
9.180	0.008	-0.053	2.639	0.005
9.200	0.008	-0.055	2.628	0.006
9.220	0.007	-0.054	2.659	0.006
9.240	0.008	-0.055	2.727	0.006
9.260	0.008	-0.059	2.786	0.006
9.280	0.008	-0.059	2.840	0.005
9.300	0.008	-0.058	2.864	0.004
9.320	0.007	-0.060	2.862	0.004
9.340	0.007	-0.061	2.849	0.003
9.360	0.007	-0.058	2.825	0.003
9.380	0.008	-0.056	2.796	0.004
9.400	0.008	-0.057	2.765	0.004
9.420	0.008	-0.056	2.732	0.004
9.440	0.008	-0.053	2.697	0.004
9.460	0.008	-0.054	2.675	0.004
9.480	0.008	-0.056	2.678	0.004
9.500	0.008	-0.054	2.687	0.005
9.520	0.008	-0.053	2.702	0.005
9.540	0.008	-0.056	2.702	0.005
9.560	0.008	-0.056	2.716	0.005
9.580	0.008	-0.053	2.741	0.005
9.600	0.008	-0.054	2.760	0.005
9.620	0.008	-0.055	2.791	0.004
9.640	0.008	-0.053	2.801	0.004
9.660	0.008	-0.051	2.785	0.004
9.680	0.008	-0.053	2.743	0.005
9.700	0.008	-0.053	2.698	0.005
9.720	0.008	-0.051	2.667	0.004
9.740	0.008	-0.052	2.658	0.004
9.760	0.008	-0.055	2.697	0.004
9.780	0.008	-0.055	2.736	0.004
9.800	0.008	-0.054	2.780	0.004
9.820	0.008	-0.057	2.799	0.005
9.840	0.008	-0.057	2.796	0.004
9.860	0.008	-0.055	2.790	0.004
9.880	0.008	-0.055	2.781	0.003
9.900	0.008	-0.056	2.793	0.004
9.920	0.008	-0.055	2.785	0.006
9.940	0.008	-0.054	2.771	0.006
9.960	0.008	-0.055	2.755	0.006
9.980	0.008	-0.057	2.750	0.005
10.000	0.008	-0.056	2.771	0.005
10.020	0.008	-0.056	2.808	0.005
10.040	0.008	-0.059	2.865	0.004
10.060	0.008	-0.059	2.880	0.004
10.080	0.008	-0.058	2.860	0.005
10.100	0.008	-0.058	2.812	0.006
10.120	0.008	-0.059	2.759	0.006
10.140	0.008	-0.057	2.731	0.006
10.160	0.008	-0.055	2.731	0.005
10.180	0.008	-0.056	2.755	0.004
10.200	0.008	-0.056	2.765	0.005
10.220	0.009	-0.054	2.748	0.005
10.240	0.009	-0.055	2.714	0.005
10.260	0.008	-0.057	2.686	0.005
10.280	0.008	-0.057	2.687	0.005
10.300	0.008	-0.055	2.716	0.005
10.320	0.008	-0.056	2.759	0.004
10.340	0.009	-0.057	2.780	0.004
10.360	0.009	-0.055	2.758	0.005
10.380	0.009	-0.053	2.710	0.005
10.400	0.009	-0.055	2.638	0.005
10.420	0.008	-0.053	2.597	0.004
10.440	0.008	-0.050	2.593	0.005
10.460	0.008	-0.052	2.601	0.005
10.480	0.008	-0.054	2.635	0.005
10.500	0.008	-0.053	2.679	0.006
10.520	0.008	-0.054	2.750	0.006
10.540	0.008	-0.058	2.826	0.005
10.560	0.008	-0.058	2.904	0.006
10.580	0.008	-0.056	2.953	0.005
10.600	0.008	-0.057	2.934	0.005
10.620	0.009	-0.059	2.869	0.006
10.640	0.009	-0.056	2.743	0.006
10.660	0.009	-0.053	2.627	0.005
10.680	0.008	-0.055	2.559	0.004
10.700	0.008	-0.055	2.564	0.005
10.720	0.008	-0.053	2.634	0.005
10.740	0.008	-0.055	2.729	0.005
10.760	0.008	-0.058	2.827	0.005
10.780	0.009	-0.057	2.875	0.005
10.800	0.008	-0.056	2.888	0.005
10.820	0.009	-0.059	2.869	0.005
10.840	0.009	-0.059	2.832	0.005
10.860	0.009	-0.056	2.784	0.004
10.880	0.009	-0.055	2.710	0.004
10.900	0.009	-0.056	2.643	0.005
10.920	0.009	-0.053	2.582	0.005
10.940	0.009	-0.051	2.557	0.005
10.960	0.009	-0.053	2.594	0.005
10.980	0.008	-0.053	2.681	0.005
11.000	0.009	-0.053	2.778	0.004
11.020	0.008	-0.054	2.856	0.005
11.040	0.009	-0.057	2.909	0.005
11.060	0.009	-0.057	2.906	0.006
11.080	0.009	-0.056	2.869	0.007
11.100	0.009	-0.058	2.817	0.006
11.120	0.009	-0.058	2.763	0.005
11.140	0.009	-0.055	2.724	0.004
11.160	0.009	-0.054	2.696	0.005
11.180	0.009	-0.055	2.688	0.005
11.200	0.009	-0.055	2.694	0.006
11.220	0.009	-0.054	2.729	0.005
11.240	0.009	-0.055	2.777	0.005
11.260	0.009	-0.057	2.807	0.005
11.280	0.009	-0.056	2.823	0.006
11.300	0.009	-0.056	2.805	0.005
11.320	0.009	-0.058	2.765	0.004
11.340	0.009	-0.058	2.713	0.004
11.360	0.009	-0.056	2.669	0.005
11.380	0.009	-0.056	2.660	0.004
11.400	0.009	-0.057	2.665	0.004
11.420	0.009	-0.055	2.694	0.004
11.440	0.009	-0.053	2.723	0.004
11.460	0.009	-0.055	2.743	0.004
11.480	0.009	-0.055	2.766	0.004
11.500	0.009	-0.054	2.791	0.004
11.520	0.009	-0.055	2.817	0.004
11.540	0.009	-0.057	2.824	0.004
11.560	0.009	-0.057	2.825	0.003
11.580	0.009	-0.056	2.808	0.002
11.600	0.009	-0.057	2.780	0.002
11.620	0.009	-0.057	2.768	0.002
