HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
18:00
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
0.020	0.002	0.000	-0.024	-0.014
0.040	0.002	0.000	-0.017	-0.013
0.060	0.002	-0.001	-0.006	-0.010
0.080	0.002	-0.001	0.006	-0.005
0.100	0.002	-0.001	0.015	0.001
0.120	0.002	0.000	0.020	0.004
0.140	0.002	0.000	0.019	0.002
0.160	0.002	0.000	0.013	-0.002
0.180	0.002	0.000	0.004	-0.009
0.200	0.002	0.000	-0.007	-0.016
0.220	0.002	0.000	-0.016	-0.020
0.240	0.002	0.000	-0.022	-0.019
0.260	0.002	0.000	-0.024	-0.015
0.280	0.003	0.000	-0.021	-0.007
0.300	0.003	0.000	-0.016	0.002
0.320	0.002	0.000	-0.010	0.010
0.340	0.002	0.000	-0.008	0.015
0.360	0.002	0.000	-0.010	0.017
0.380	0.002	0.000	-0.016	0.014
0.400	0.002	0.000	-0.025	0.009
0.420	0.003	0.000	-0.034	0.001
0.440	0.003	0.000	-0.040	-0.007
0.460	0.003	0.000	-0.043	-0.013
0.480	0.002	0.000	-0.042	-0.016
0.500	0.002	0.000	-0.036	-0.015
0.520	0.002	0.000	-0.027	-0.013
0.540	0.002	0.000	-0.017	-0.009
0.560	0.002	0.000	-0.006	-0.005
0.580	0.003	0.000	0.003	-0.002
0.600	0.003	0.000	0.008	-0.001
0.620	0.003	0.000	0.010	-0.002
0.640	0.002	0.000	0.009	-0.005
0.660	0.002	0.000	0.008	-0.008
0.680	0.003	0.000	0.007	-0.009
0.700	0.002	0.000	0.007	-0.008
0.720	0.002	0.000	0.008	-0.006
0.740	0.002	0.000	0.010	-0.003
0.760	0.002	0.000	0.015	0.002
0.780	0.002	0.000	0.019	0.008
0.800	0.002	0.000	0.023	0.012
0.820	0.002	0.000	0.026	0.016
0.840	0.002	0.000	0.026	0.020
0.860	0.002	0.000	0.024	0.021
0.880	0.002	-0.001	0.021	0.022
0.900	0.002	0.000	0.018	0.021
0.920	0.002	0.000	0.015	0.020
0.940	0.003	0.000	0.012	0.018
0.960	0.003	0.000	0.009	0.018
0.980	0.003	0.000	0.007	0.018
1.000	0.002	0.000	0.005	0.017
1.020	0.002	0.000	0.003	0.017
1.040	0.002	0.000	0.000	0.016
1.060	0.002	0.000	-0.004	0.013
1.080	0.003	0.000	-0.007	0.008
1.100	0.003	0.000	-0.011	0.003
1.120	0.003	0.000	-0.014	0.000
1.140	0.003	0.000	-0.017	-0.003
1.160	0.002	0.000	-0.017	-0.005
1.180	0.002	0.000	-0.016	-0.007
1.200	0.003	0.000	-0.013	-0.007
1.220	0.003	0.000	-0.011	-0.007
1.240	0.003	0.000	-0.010	-0.005
1.260	0.003	0.000	-0.010	-0.002
1.280	0.003	0.000	-0.010	0.000
1.300	0.002	0.000	-0.011	0.000
1.320	0.002	0.000	-0.013	-0.002
1.340	0.003	0.000	-0.016	-0.005
1.360	0.003	0.000	-0.018	-0.006
1.380	0.003	0.000	-0.020	-0.006
1.400	0.003	0.000	-0.021	-0.006
1.420	0.003	0.000	-0.022	-0.009
1.440	0.003	0.000	-0.022	-0.012
1.460	0.003	0.000	-0.021	-0.015
1.480	0.003	0.000	-0.020	-0.016
1.500	0.003	0.000	-0.020	-0.016
1.520	0.003	0.000	-0.019	-0.017
1.540	0.003	0.000	-0.018	-0.017
1.560	0.003	0.000	-0.016	-0.018
1.580	0.003	0.000	-0.014	-0.019
1.600	0.003	0.000	-0.013	-0.019
1.620	0.003	0.000	-0.013	-0.018
1.640	0.003	0.000	-0.013	-0.015
1.660	0.003	0.001	-0.012	-0.011
1.680	0.003	0.000	-0.009	-0.007
1.700	0.003	0.000	-0.005	-0.001
1.720	0.002	0.000	0.002	0.006
1.740	0.003	0.000	0.008	0.013
1.760	0.003	0.000	0.014	0.019
1.780	0.003	0.000	0.020	0.024
1.800	0.003	0.000	0.024	0.028
1.820	0.003	0.000	0.026	0.030
1.840	0.003	-0.001	0.028	0.031
1.860	0.002	-0.001	0.027	0.031
1.880	0.002	-0.001	0.025	0.031
1.900	0.003	0.000	0.023	0.030
1.920	0.003	0.000	0.022	0.029
1.940	0.003	0.000	0.022	0.028
1.960	0.003	0.000	0.022	0.027
1.980	0.002	0.000	0.022	0.026
2.000	0.002	0.000	0.021	0.025
2.020	0.003	0.000	0.018	0.022
2.040	0.003	0.001	0.014	0.019
2.060	0.003	0.000	0.009	0.014
2.080	0.003	0.000	0.004	0.008
2.100	0.003	0.000	0.000	0.002
2.120	0.003	0.000	-0.004	-0.004
2.140	0.003	0.000	-0.008	-0.007
2.160	0.003	0.000	-0.010	-0.009
2.180	0.003	0.000	-0.011	-0.010
2.200	0.003	0.000	-0.012	-0.011
2.220	0.003	0.000	-0.012	-0.014
2.240	0.003	0.000	-0.013	-0.016
2.260	0.003	0.000	-0.016	-0.018
2.280	0.003	0.000	-0.020	-0.020
2.300	0.003	0.000	-0.025	-0.023
2.320	0.003	0.000	-0.028	-0.026
2.340	0.003	0.000	-0.031	-0.028
2.360	0.003	-0.001	-0.032	-0.030
2.380	0.002	-0.001	-0.032	-0.030
2.400	0.002	-0.001	-0.030	-0.027
2.420	0.003	0.000	-0.027	-0.022
2.440	0.003	0.000	-0.023	-0.015
2.460	0.003	0.000	-0.018	-0.008
2.480	0.003	0.000	-0.014	-0.002
2.500	0.003	0.000	-0.010	0.002
2.520	0.003	0.000	-0.009	0.006
2.540	0.003	0.000	-0.010	0.008
2.560	0.003	0.000	-0.012	0.009
2.580	0.003	0.000	-0.014	0.009
2.600	0.003	0.000	-0.016	0.008
2.620	0.003	0.000	-0.016	0.008
2.640	0.003	-0.001	-0.015	0.009
2.660	0.002	-0.001	-0.012	0.010
2.680	0.002	-0.001	-0.009	0.011
2.700	0.002	-0.001	-0.006	0.010
2.720	0.003	0.000	-0.003	0.009
2.740	0.003	0.000	-0.001	0.007
2.760	0.003	0.000	0.000	0.004
2.780	0.003	0.000	0.001	0.001
2.800	0.003	0.000	0.002	-0.002
2.820	0.003	0.000	0.003	-0.004
2.840	0.003	0.000	0.006	-0.005
2.860	0.003	0.000	0.009	-0.004
2.880	0.003	0.000	0.013	-0.002
2.900	0.003	-0.001	0.017	0.000
2.920	0.003	-0.001	0.021	0.003
2.940	0.003	-0.001	0.023	0.006
2.960	0.003	0.000	0.024	0.008
2.980	0.003	0.000	0.024	0.011
3.000	0.003	0.000	0.022	0.013
3.020	0.003	0.000	0.020	0.016
3.040	0.003	0.000	0.017	0.018
3.060	0.003	0.000	0.015	0.019
3.080	0.003	0.000	0.012	0.019
3.100	0.003	0.000	0.010	0.019
3.120	0.003	0.000	0.008	0.019
3.140	0.003	0.000	0.006	0.020
3.160	0.003	0.000	0.006	0.021
3.180	0.003	0.000	0.006	0.022
3.200	0.002	0.000	0.007	0.023
3.220	0.002	0.000	0.008	0.022
3.240	0.002	0.000	0.009	0.020
3.260	0.003	0.000	0.008	0.018
3.280	0.003	0.000	0.006	0.013
3.300	0.003	0.000	0.003	0.008
3.320	0.003	0.000	-0.001	0.002
3.340	0.003	0.000	-0.005	-0.003
3.360	0.003	0.000	-0.009	-0.007
3.380	0.003	0.000	-0.013	-0.012
3.400	0.003	0.000	-0.016	-0.016
3.420	0.003	0.000	-0.019	-0.019
3.440	0.003	0.000	-0.022	-0.021
3.460	0.003	0.000	-0.025	-0.023
3.480	0.003	0.000	-0.029	-0.026
3.500	0.003	0.000	-0.032	-0.029
3.520	0.003	0.000	-0.036	-0.031
3.540	0.003	0.000	-0.038	-0.031
3.560	0.003	0.000	-0.040	-0.031
3.580	0.003	0.000	-0.039	-0.029
3.600	0.003	0.000	-0.036	-0.026
3.620	0.003	0.000	-0.031	-0.023
3.640	0.002	0.000	-0.026	-0.018
3.660	0.003	-0.001	-0.020	-0.012
3.680	0.003	0.000	-0.015	-0.007
3.700	0.003	0.000	-0.011	-0.002
3.720	0.002	0.000	-0.007	0.002
3.740	0.002	0.000	-0.003	0.007
3.760	0.002	0.000	0.001	0.011
3.780	0.003	0.000	0.004	0.014
3.800	0.002	0.000	0.007	0.018
3.820	0.003	0.000	0.010	0.020
3.840	0.002	0.001	0.013	0.021
3.860	0.002	0.000	0.016	0.023
3.880	0.002	0.000	0.019	0.023
3.900	0.002	0.000	0.022	0.023
3.920	0.002	0.000	0.024	0.024
3.940	0.003	0.000	0.026	0.024
3.960	0.003	0.000	0.027	0.023
3.980	0.003	0.000	0.027	0.022
4.000	0.003	0.000	0.027	0.018
4.020	0.003	0.000	0.026	0.014
4.040	0.003	0.000	0.023	0.010
4.060	0.003	0.000	0.019	0.006
4.080	0.003	0.000	0.015	0.004
4.100	0.003	0.000	0.010	0.002
4.120	0.003	0.000	0.006	-0.001
4.140	0.003	0.000	0.002	-0.004
4.160	0.003	0.000	-0.002	-0.007
4.180	0.003	0.000	-0.005	-0.010
4.200	0.003	0.000	-0.009	-0.010
4.220	0.003	0.000	-0.010	-0.009
4.240	0.003	0.000	-0.011	-0.006
4.260	0.003	0.000	-0.011	-0.005
4.280	0.003	0.000	-0.011	-0.004
4.300	0.003	0.000	-0.012	-0.003
4.320	0.003	0.000	-0.012	-0.001
4.340	0.003	0.000	-0.012	0.002
4.360	0.003	0.000	-0.011	0.006
4.380	0.003	0.000	-0.011	0.009
4.400	0.003	0.000	-0.010	0.011
4.420	0.003	0.000	-0.010	0.011
4.440	0.002	-0.001	-0.010	0.013
4.460	0.002	-0.001	-0.010	0.013
4.480	0.003	0.000	-0.011	0.013
4.500	0.003	0.000	-0.011	0.011
4.520	0.003	0.000	-0.012	0.007
4.540	0.003	0.000	-0.014	0.001
4.560	0.003	0.000	-0.016	-0.006
4.580	0.003	0.000	-0.017	-0.011
4.600	0.003	0.000	-0.018	-0.014
4.620	0.003	0.000	-0.016	-0.016
4.640	0.003	0.000	-0.014	-0.017
4.660	0.003	0.000	-0.011	-0.019
4.680	0.003	0.000	-0.009	-0.022
4.700	0.003	0.000	-0.009	-0.024
4.720	0.002	0.000	-0.008	-0.024
4.740	0.003	0.000	-0.008	-0.022
4.760	0.003	0.000	-0.008	-0.020
4.780	0.003	0.000	-0.008	-0.020
4.800	0.003	0.000	-0.007	-0.019
4.820	0.003	0.000	-0.006	-0.015
4.840	0.003	0.000	-0.003	-0.008
4.860	0.003	0.000	0.001	0.001
4.880	0.003	0.000	0.005	0.009
4.900	0.003	0.000	0.009	0.016
4.920	0.003	0.000	0.012	0.020
4.940	0.003	0.000	0.014	0.023
4.960	0.003	0.000	0.014	0.026
4.980	0.003	0.000	0.014	0.029
5.000	0.003	0.000	0.014	0.030
5.020	0.003	0.000	0.014	0.030
5.040	0.003	0.000	0.015	0.030
5.060	0.003	0.000	0.016	0.028
5.080	0.003	0.000	0.017	0.027
5.100	0.003	0.000	0.017	0.028
5.120	0.003	0.000	0.017	0.027
5.140	0.003	0.000	0.017	0.024
5.160	0.003	0.000	0.016	0.019
5.180	0.003	0.000	0.015	0.014
5.200	0.003	0.000	0.012	0.010
5.220	0.003	0.000	0.009	0.007
5.240	0.003	0.000	0.006	0.004
5.260	0.002	0.000	0.004	-0.001
5.280	0.003	0.000	0.003	-0.006
5.300	0.003	0.000	0.002	-0.009
5.320	0.002	0.000	0.000	-0.011
5.340	0.002	0.000	-0.001	-0.011
5.360	0.002	0.000	-0.003	-0.011
5.380	0.002	0.000	-0.006	-0.011
5.400	0.002	0.000	-0.009	-0.013
5.420	0.003	0.000	-0.013	-0.015
5.440	0.003	0.000	-0.018	-0.016
5.460	0.003	0.000	-0.023	-0.016
5.480	0.003	0.000	-0.029	-0.017
5.500	0.003	0.000	-0.034	-0.018
5.520	0.003	0.000	-0.037	-0.019
5.540	0.003	0.000	-0.038	-0.020
5.560	0.003	0.000	-0.036	-0.018
5.580	0.003	0.000	-0.032	-0.014
5.600	0.003	0.000	-0.027	-0.009
5.620	0.003	0.000	-0.022	-0.004
5.640	0.003	0.000	-0.015	0.001
5.660	0.002	0.000	-0.009	0.005
5.680	0.002	0.000	-0.003	0.007
5.700	0.003	0.000	0.001	0.011
5.720	0.003	0.000	0.004	0.014
5.740	0.003	0.000	0.005	0.016
5.760	0.003	0.000	0.006	0.015
5.780	0.003	0.000	0.008	0.013
5.800	0.003	0.000	0.008	0.011
5.820	0.003	-0.001	0.009	0.010
5.840	0.003	-0.001	0.010	0.011
5.860	0.003	-0.001	0.010	0.011
5.880	0.003	-0.001	0.010	0.008
5.900	0.003	-0.001	0.009	0.005
5.920	0.003	-0.001	0.008	0.000
5.940	0.003	-0.001	0.006	-0.004
5.960	0.003	0.000	0.005	-0.007
5.980	0.003	0.000	0.003	-0.009
6.000	0.003	-0.001	0.002	-0.010
6.020	0.003	0.000	0.002	-0.011
6.040	0.003	0.000	0.002	-0.011
6.060	0.003	-0.001	0.003	-0.010
6.080	0.003	-0.001	0.005	-0.007
6.100	0.003	0.000	0.007	-0.001
6.120	0.003	-0.001	0.009	0.007
6.140	0.003	-0.001	0.012	0.012
6.160	0.003	-0.001	0.013	0.015
6.180	0.002	-0.001	0.014	0.018
6.200	0.002	-0.001	0.014	0.020
6.220	0.002	-0.001	0.012	0.023
6.240	0.003	-0.001	0.011	0.024
6.260	0.003	-0.001	0.008	0.024
6.280	0.003	-0.001	0.005	0.022
6.300	0.003	-0.001	0.001	0.018
6.320	0.003	-0.001	-0.003	0.015
6.340	0.003	0.000	-0.006	0.012
6.360	0.003	-0.001	-0.009	0.010
6.380	0.003	0.000	-0.011	0.008
6.400	0.003	-0.001	-0.013	0.006
6.420	0.003	0.000	-0.014	0.002
6.440	0.003	0.000	-0.016	-0.004
6.460	0.003	0.000	-0.018	-0.008
6.480	0.003	0.000	-0.019	-0.011
6.500	0.003	0.000	-0.020	-0.013
6.520	0.003	0.000	-0.020	-0.016
6.540	0.003	0.000	-0.019	-0.018
6.560	0.003	0.000	-0.018	-0.021
6.580	0.003	0.000	-0.016	-0.022
6.600	0.003	0.000	-0.013	-0.021
6.620	0.003	0.000	-0.009	-0.019
6.640	0.003	0.000	-0.005	-0.016
6.660	0.003	0.000	-0.002	-0.013
6.680	0.003	0.000	0.000	-0.011
6.700	0.003	0.000	0.000	-0.010
6.720	0.003	-0.001	-0.001	-0.008
6.740	0.003	-0.001	-0.002	-0.004
6.760	0.003	0.000	-0.002	-0.001
6.780	0.003	0.000	-0.003	0.002
6.800	0.003	0.000	-0.002	0.005
6.820	0.003	0.000	-0.001	0.009
6.840	0.003	0.000	0.001	0.014
6.860	0.003	0.000	0.003	0.020
6.880	0.003	0.000	0.006	0.025
6.900	0.003	0.000	0.008	0.028
6.920	0.003	0.000	0.010	0.029
6.940	0.003	0.000	0.010	0.029
6.960	0.003	0.000	0.009	0.028
6.980	0.003	0.000	0.007	0.025
7.000	0.003	0.000	0.005	0.021
7.020	0.003	0.000	0.003	0.016
7.040	0.003	0.000	0.002	0.009
7.060	0.003	0.000	0.002	0.004
7.080	0.003	0.000	0.002	0.002
7.100	0.003	0.000	0.003	0.000
7.120	0.003	0.000	0.005	-0.002
7.140	0.003	0.000	0.008	-0.003
7.160	0.003	0.000	0.012	-0.005
7.180	0.003	0.000	0.014	-0.007
7.200	0.003	0.000	0.014	-0.007
7.220	0.003	0.000	0.012	-0.008
7.240	0.003	0.000	0.008	-0.011
7.260	0.003	0.000	0.003	-0.014
7.280	0.003	0.000	-0.001	-0.017
7.300	0.003	0.000	-0.005	-0.017
7.320	0.003	0.000	-0.008	-0.014
7.340	0.003	0.000	-0.011	-0.010
7.360	0.003	0.000	-0.014	-0.007
7.380	0.003	0.000	-0.017	-0.005
7.400	0.003	0.000	-0.019	-0.002
7.420	0.003	0.000	-0.021	0.001
7.440	0.003	0.000	-0.022	0.003
7.460	0.003	0.000	-0.024	0.003
7.480	0.003	0.000	-0.024	0.003
7.500	0.003	0.000	-0.024	0.002
7.520	0.003	0.000	-0.023	0.002
7.540	0.003	0.000	-0.020	0.004
7.560	0.003	0.000	-0.015	0.006
7.580	0.003	0.000	-0.010	0.006
7.600	0.003	0.000	-0.005	0.005
7.620	0.003	-0.001	-0.001	0.003
7.640	0.003	-0.001	0.002	0.002
7.660	0.003	-0.001	0.004	0.001
7.680	0.003	-0.001	0.007	0.000
7.700	0.003	0.000	0.008	-0.001
7.720	0.003	0.000	0.008	-0.003
7.740	0.003	0.000	0.007	-0.005
7.760	0.003	0.000	0.004	-0.007
7.780	0.003	0.000	0.001	-0.008
7.800	0.003	0.000	-0.001	-0.006
7.820	0.003	0.000	-0.002	-0.005
7.840	0.003	0.000	-0.002	-0.003
7.860	0.003	0.000	-0.001	0.000
7.880	0.003	0.000	0.002	0.005
7.900	0.003	0.000	0.004	0.011
7.920	0.003	0.000	0.007	0.017
7.940	0.002	0.000	0.009	0.021
7.960	0.002	0.000	0.010	0.021
7.980	0.003	0.000	0.010	0.019
8.000	0.003	0.000	0.009	0.017
8.020	0.003	0.000	0.008	0.014
8.040	0.003	0.000	0.005	0.012
8.060	0.003	0.000	0.004	0.011
8.080	0.003	0.000	0.003	0.009
8.100	0.002	0.000	0.002	0.005
8.120	0.003	0.000	0.001	0.000
8.140	0.002	0.000	-0.001	-0.003
8.160	0.002	0.000	-0.004	-0.005
8.180	0.002	0.000	-0.005	-0.006
8.200	0.002	0.000	-0.006	-0.007
8.220	0.002	-0.001	-0.006	-0.009
8.240	0.003	-0.001	-0.003	-0.009
8.260	0.003	0.000	0.000	-0.007
8.280	0.003	0.000	0.003	-0.004
8.300	0.003	0.000	0.007	0.001
8.320	0.003	0.000	0.011	0.007
8.340	0.003	0.000	0.014	0.012
8.360	0.003	0.000	0.016	0.014
8.380	0.003	0.000	0.016	0.014
8.400	0.003	0.000	0.014	0.014
8.420	0.003	0.000	0.010	0.013
8.440	0.003	0.000	0.004	0.012
8.460	0.003	0.000	-0.002	0.010
8.480	0.003	0.000	-0.007	0.006
8.500	0.003	0.000	-0.012	0.001
8.520	0.003	0.000	-0.017	-0.003
8.540	0.003	0.000	-0.020	-0.005
8.560	0.003	0.000	-0.023	-0.006
8.580	0.003	0.000	-0.025	-0.008
8.600	0.003	0.000	-0.026	-0.011
8.620	0.003	0.000	-0.026	-0.015
8.640	0.003	0.000	-0.026	-0.018
8.660	0.003	0.000	-0.026	-0.019
8.680	0.003	0.000	-0.025	-0.018
8.700	0.003	0.000	-0.024	-0.017
8.720	0.003	0.000	-0.022	-0.015
8.740	0.003	0.000	-0.018	-0.012
8.760	0.003	0.000	-0.014	-0.009
8.780	0.003	0.000	-0.010	-0.005
8.800	0.002	0.000	-0.006	0.001
8.820	0.002	0.000	-0.002	0.007
8.840	0.002	0.000	0.002	0.012
8.860	0.003	0.000	0.006	0.015
8.880	0.003	0.000	0.010	0.016
8.900	0.003	0.000	0.014	0.019
8.920	0.002	0.000	0.017	0.020
8.940	0.002	0.000	0.019	0.022
8.960	0.002	0.000	0.021	0.023
8.980	0.002	0.000	0.023	0.022
9.000	0.002	0.000	0.025	0.019
9.020	0.003	0.000	0.025	0.016
9.040	0.002	-0.001	0.023	0.012
9.060	0.002	-0.001	0.019	0.009
9.080	0.002	0.000	0.014	0.004
9.100	0.002	0.000	0.008	0.000
9.120	0.002	0.000	0.003	-0.005
9.140	0.002	0.000	-0.002	-0.009
9.160	0.002	0.000	-0.006	-0.011
9.180	0.003	0.000	-0.009	-0.011
9.200	0.002	0.000	-0.011	-0.010
9.220	0.002	0.000	-0.012	-0.008
9.240	0.002	0.000	-0.011	-0.005
9.260	0.003	0.000	-0.010	-0.002
9.280	0.003	0.000	-0.009	0.001
9.300	0.002	0.000	-0.008	0.003
9.320	0.002	0.000	-0.006	0.006
9.340	0.002	0.000	-0.005	0.009
9.360	0.002	-0.001	-0.003	0.012
9.380	0.003	-0.001	0.000	0.014
9.400	0.003	0.000	0.004	0.015
9.420	0.003	0.000	0.007	0.016
9.440	0.002	-0.001	0.010	0.016
9.460	0.003	-0.001	0.012	0.017
9.480	0.003	-0.001	0.013	0.017
9.500	0.002	0.000	0.014	0.015
9.520	0.003	0.000	0.013	0.013
9.540	0.003	0.000	0.011	0.009
9.560	0.003	0.000	0.008	0.005
9.580	0.003	0.000	0.004	0.002
9.600	0.003	0.000	0.000	0.000
9.620	0.003	0.000	-0.004	-0.003
9.640	0.003	0.000	-0.007	-0.006
9.660	0.003	0.000	-0.010	-0.009
9.680	0.003	0.000	-0.013	-0.011
9.700	0.003	0.000	-0.016	-0.012
9.720	0.003	0.000	-0.017	-0.012
9.740	0.003	0.000	-0.018	-0.012
9.760	0.003	0.000	-0.019	-0.012
9.780	0.003	0.000	-0.018	-0.013
9.800	0.003	0.000	-0.019	-0.014
9.820	0.003	0.000	-0.019	-0.014
9.840	0.002	0.000	-0.019	-0.013
9.860	0.002	0.000	-0.019	-0.013
9.880	0.002	0.000	-0.018	-0.013
9.900	0.002	0.000	-0.018	-0.013
9.920	0.003	0.000	-0.017	-0.013
9.940	0.003	0.000	-0.016	-0.012
9.960	0.003	0.000	-0.016	-0.012
9.980	0.003	0.000	-0.015	-0.010
10.000	0.003	0.000	-0.013	-0.008
10.020	0.003	0.000	-0.011	-0.007
10.040	0.003	0.000	-0.008	-0.005
10.060	0.003	0.000	-0.005	-0.003
10.080	0.003	0.000	-0.002	0.000
10.100	0.002	0.000	0.002	0.004
10.120	0.002	0.000	0.007	0.008
10.140	0.003	0.000	0.012	0.011
10.160	0.003	0.000	0.018	0.015
10.180	0.002	0.000	0.022	0.018
10.200	0.002	0.000	0.025	0.022
10.220	0.002	0.000	0.028	0.026
10.240	0.002	0.000	0.029	0.029
10.260	0.003	0.000	0.028	0.031
10.280	0.003	0.000	0.026	0.030
10.300	0.003	0.000	0.023	0.027
10.320	0.003	0.000	0.019	0.025
10.340	0.003	0.000	0.015	0.022
10.360	0.003	0.000	0.010	0.020
10.380	0.003	0.000	0.007	0.016
10.400	0.002	0.000	0.006	0.014
10.420	0.002	0.000	0.005	0.011
10.440	0.002	0.000	0.004	0.007
10.460	0.002	0.000	0.003	0.004
10.480	0.002	0.000	0.003	0.000
10.500	0.002	0.000	0.002	-0.004
10.520	0.002	0.000	0.002	-0.008
10.540	0.002	0.000	0.002	-0.011
10.560	0.002	0.000	0.003	-0.013
10.580	0.002	0.000	0.002	-0.014
10.600	0.002	0.000	0.002	-0.013
10.620	0.002	0.000	0.001	-0.013
10.640	0.002	0.000	0.000	-0.013
10.660	0.002	0.000	-0.002	-0.012
10.680	0.002	0.000	-0.005	-0.011
10.700	0.002	-0.001	-0.008	-0.010
10.720	0.002	0.000	-0.012	-0.008
10.740	0.003	0.000	-0.017	-0.007
10.760	0.002	0.000	-0.021	-0.006
10.780	0.002	0.000	-0.024	-0.006
10.800	0.002	0.000	-0.026	-0.007
10.820	0.002	0.000	-0.027	-0.007
10.840	0.002	0.000	-0.027	-0.006
10.860	0.002	0.000	-0.027	-0.005
10.880	0.002	0.000	-0.025	-0.004
10.900	0.002	0.000	-0.023	-0.004
10.920	0.002	0.000	-0.020	-0.005
10.940	0.002	0.000	-0.016	-0.005
10.960	0.002	0.000	-0.014	-0.004
10.980	0.002	0.000	-0.011	-0.004
11.000	0.002	0.000	-0.009	-0.005
11.020	0.002	0.000	-0.007	-0.005
11.040	0.002	0.000	-0.005	-0.004
11.060	0.002	0.000	-0.003	-0.004
11.080	0.002	0.000	-0.002	-0.003
11.100	0.002	0.000	0.000	-0.002
11.120	0.002	0.000	0.003	0.000
11.140	0.002	0.000	0.006	0.002
11.160	0.002	0.000	0.009	0.005
11.180	0.002	0.000	0.011	0.007
11.200	0.002	0.000	0.013	0.009
11.220	0.002	0.000	0.014	0.010
11.240	0.002	0.000	0.015	0.010
11.260	0.002	0.000	0.015	0.011
11.280	0.002	0.000	0.015	0.012
11.300	0.002	0.000	0.016	0.013
11.320	0.002	0.000	0.016	0.013
11.340	0.002	0.000	0.016	0.013
11.360	0.002	0.000	0.017	0.013
11.380	0.002	0.000	0.017	0.015
11.400	0.002	0.000	0.018	0.017
11.420	0.002	0.000	0.018	0.017
11.440	0.002	0.000	0.017	0.015
11.460	0.002	0.000	0.014	0.010
11.480	0.002	0.000	0.012	0.006
11.500	0.002	-0.001	0.009	0.003
11.520	0.002	-0.001	0.007	0.003
11.540	0.002	0.000	0.006	0.003
11.560	0.002	0.000	0.005	0.002
