HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
18:08
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.011	-0.017	-0.133	-0.107
0.020	0.012	-0.020	-0.176	-0.126
0.040	0.012	-0.017	-0.179	-0.140
0.060	0.011	-0.012	-0.158	-0.155
0.080	0.007	-0.008	-0.133	-0.173
0.100	0.006	-0.008	-0.123	-0.169
0.120	0.009	-0.013	-0.122	-0.127
0.140	0.011	-0.018	-0.130	-0.077
0.160	0.014	-0.020	-0.142	-0.072
0.180	0.013	-0.016	-0.157	-0.111
0.200	0.011	-0.011	-0.174	-0.171
0.220	0.007	-0.008	-0.196	-0.211
0.240	0.006	-0.008	-0.215	-0.215
0.260	0.009	-0.013	-0.229	-0.194
0.280	0.011	-0.018	-0.225	-0.156
0.300	0.013	-0.019	-0.197	-0.114
0.320	0.014	-0.016	-0.146	-0.079
0.340	0.011	-0.010	-0.096	-0.073
0.360	0.007	-0.008	-0.080	-0.121
0.380	0.006	-0.009	-0.119	-0.198
0.400	0.008	-0.013	-0.201	-0.248
0.420	0.011	-0.018	-0.286	-0.243
0.440	0.013	-0.019	-0.330	-0.206
0.460	0.014	-0.015	-0.313	-0.194
0.480	0.011	-0.011	-0.237	-0.198
0.500	0.007	-0.008	-0.126	-0.184
0.520	0.007	-0.009	-0.021	-0.118
0.540	0.009	-0.012	0.050	-0.010
0.560	0.011	-0.016	0.066	0.072
0.580	0.014	-0.017	0.039	0.071
0.600	0.014	-0.015	-0.018	-0.010
0.620	0.011	-0.012	-0.092	-0.134
0.640	0.007	-0.009	-0.180	-0.249
0.660	0.006	-0.011	-0.270	-0.337
0.680	0.007	-0.014	-0.339	-0.360
0.700	0.010	-0.018	-0.345	-0.300
0.720	0.014	-0.018	-0.271	-0.177
0.740	0.015	-0.015	-0.120	-0.041
0.760	0.011	-0.011	0.055	0.050
0.780	0.008	-0.009	0.194	0.085
0.800	0.006	-0.009	0.242	0.089
0.820	0.007	-0.012	0.184	0.079
0.840	0.011	-0.016	0.045	0.043
0.860	0.015	-0.016	-0.127	-0.052
0.880	0.015	-0.015	-0.278	-0.204
0.900	0.010	-0.012	-0.362	-0.335
0.920	0.008	-0.010	-0.371	-0.394
0.940	0.006	-0.010	-0.311	-0.338
0.960	0.007	-0.013	-0.201	-0.200
0.980	0.012	-0.016	-0.072	-0.045
1.000	0.016	-0.016	0.062	0.090
1.020	0.014	-0.015	0.173	0.179
1.040	0.012	-0.011	0.236	0.204
1.060	0.008	-0.008	0.216	0.151
1.080	0.006	-0.009	0.102	0.017
1.100	0.007	-0.013	-0.082	-0.141
1.120	0.012	-0.016	-0.282	-0.274
1.140	0.015	-0.016	-0.444	-0.358
1.160	0.013	-0.014	-0.520	-0.405
1.180	0.011	-0.011	-0.495	-0.414
1.200	0.008	-0.010	-0.373	-0.361
1.220	0.006	-0.010	-0.205	-0.239
1.240	0.009	-0.013	-0.043	-0.088
1.260	0.012	-0.015	0.061	0.039
1.280	0.014	-0.015	0.092	0.100
1.300	0.013	-0.013	0.062	0.091
1.320	0.011	-0.010	-0.003	0.033
1.340	0.009	-0.009	-0.087	-0.064
1.360	0.008	-0.010	-0.188	-0.196
1.380	0.009	-0.013	-0.301	-0.342
1.400	0.012	-0.015	-0.408	-0.438
1.420	0.012	-0.015	-0.470	-0.438
1.440	0.012	-0.013	-0.459	-0.361
1.460	0.011	-0.010	-0.363	-0.266
1.480	0.010	-0.010	-0.207	-0.178
1.500	0.009	-0.011	-0.030	-0.089
1.520	0.010	-0.013	0.108	0.009
1.540	0.012	-0.014	0.164	0.085
1.560	0.011	-0.013	0.120	0.089
1.580	0.011	-0.012	0.000	-0.005
1.600	0.010	-0.012	-0.146	-0.139
1.620	0.009	-0.011	-0.257	-0.234
1.640	0.009	-0.013	-0.305	-0.260
1.660	0.011	-0.014	-0.285	-0.248
1.680	0.011	-0.015	-0.224	-0.223
1.700	0.010	-0.014	-0.139	-0.176
1.720	0.010	-0.012	-0.048	-0.083
1.740	0.010	-0.011	0.038	0.031
1.760	0.009	-0.010	0.100	0.117
1.780	0.010	-0.013	0.126	0.128
1.800	0.012	-0.015	0.100	0.059
1.820	0.011	-0.015	0.024	-0.035
1.840	0.010	-0.015	-0.092	-0.127
1.860	0.009	-0.013	-0.224	-0.210
1.880	0.009	-0.012	-0.331	-0.289
1.900	0.008	-0.012	-0.372	-0.324
1.920	0.011	-0.015	-0.320	-0.275
1.940	0.013	-0.015	-0.192	-0.160
1.960	0.012	-0.015	-0.032	-0.035
1.980	0.010	-0.013	0.103	0.049
2.000	0.010	-0.011	0.177	0.080
2.020	0.008	-0.009	0.171	0.075
2.040	0.009	-0.011	0.095	0.041
2.060	0.012	-0.013	-0.027	-0.026
2.080	0.013	-0.016	-0.157	-0.134
2.100	0.011	-0.016	-0.267	-0.256
2.120	0.009	-0.015	-0.326	-0.328
2.140	0.008	-0.013	-0.325	-0.316
2.160	0.007	-0.010	-0.274	-0.253
2.180	0.008	-0.011	-0.196	-0.187
2.200	0.011	-0.014	-0.117	-0.133
2.220	0.012	-0.015	-0.056	-0.076
2.240	0.011	-0.014	-0.023	-0.024
2.260	0.009	-0.012	-0.025	-0.003
2.280	0.008	-0.010	-0.063	-0.044
2.300	0.007	-0.009	-0.136	-0.148
2.320	0.009	-0.011	-0.222	-0.244
2.340	0.012	-0.014	-0.294	-0.279
2.360	0.012	-0.015	-0.328	-0.259
2.380	0.011	-0.014	-0.315	-0.235
2.400	0.009	-0.013	-0.263	-0.228
2.420	0.008	-0.011	-0.189	-0.218
2.440	0.008	-0.010	-0.123	-0.187
2.460	0.010	-0.012	-0.085	-0.144
2.480	0.012	-0.014	-0.087	-0.106
2.500	0.011	-0.014	-0.112	-0.089
2.520	0.010	-0.014	-0.134	-0.086
2.540	0.010	-0.013	-0.127	-0.087
2.560	0.009	-0.011	-0.105	-0.099
2.580	0.009	-0.010	-0.094	-0.142
2.600	0.009	-0.012	-0.115	-0.193
2.620	0.010	-0.014	-0.154	-0.200
2.640	0.009	-0.014	-0.190	-0.159
2.660	0.010	-0.014	-0.203	-0.124
2.680	0.010	-0.014	-0.189	-0.136
2.700	0.009	-0.012	-0.157	-0.186
2.720	0.009	-0.012	-0.124	-0.215
2.740	0.009	-0.013	-0.102	-0.181
2.760	0.009	-0.014	-0.094	-0.102
2.780	0.009	-0.013	-0.088	-0.033
2.800	0.010	-0.014	-0.069	-0.019
2.820	0.011	-0.014	-0.028	-0.027
2.840	0.010	-0.012	0.020	-0.026
2.860	0.010	-0.011	0.040	-0.027
2.880	0.009	-0.012	0.009	-0.062
2.900	0.007	-0.013	-0.066	-0.122
2.920	0.009	-0.014	-0.147	-0.166
2.940	0.010	-0.015	-0.189	-0.152
2.960	0.011	-0.014	-0.174	-0.115
2.980	0.011	-0.012	-0.121	-0.106
3.000	0.009	-0.011	-0.060	-0.134
3.020	0.007	-0.013	-0.020	-0.145
3.040	0.006	-0.013	-0.001	-0.085
3.060	0.008	-0.013	-0.001	0.018
3.080	0.011	-0.014	-0.001	0.080
3.100	0.011	-0.014	0.003	0.054
3.120	0.011	-0.013	0.005	-0.032
3.140	0.009	-0.012	-0.018	-0.111
3.160	0.006	-0.012	-0.086	-0.168
3.180	0.006	-0.012	-0.197	-0.223
3.200	0.007	-0.012	-0.316	-0.290
3.220	0.010	-0.014	-0.399	-0.346
3.240	0.011	-0.014	-0.401	-0.333
3.260	0.011	-0.013	-0.316	-0.253
3.280	0.010	-0.012	-0.179	-0.156
3.300	0.006	-0.012	-0.040	-0.082
3.320	0.006	-0.012	0.057	-0.026
3.340	0.008	-0.012	0.097	0.035
3.360	0.010	-0.013	0.078	0.081
3.380	0.013	-0.013	0.005	0.043
3.400	0.012	-0.013	-0.113	-0.097
3.420	0.009	-0.013	-0.251	-0.289
3.440	0.005	-0.013	-0.372	-0.417
3.460	0.005	-0.011	-0.439	-0.428
3.480	0.008	-0.011	-0.439	-0.357
3.500	0.011	-0.013	-0.363	-0.272
3.520	0.012	-0.013	-0.229	-0.189
3.540	0.013	-0.013	-0.058	-0.081
3.560	0.009	-0.012	0.100	0.053
3.580	0.006	-0.010	0.192	0.146
3.600	0.006	-0.009	0.186	0.135
3.620	0.008	-0.011	0.083	0.016
3.640	0.010	-0.014	-0.081	-0.134
3.660	0.011	-0.015	-0.254	-0.251
3.680	0.012	-0.014	-0.390	-0.327
3.700	0.008	-0.014	-0.452	-0.379
3.720	0.005	-0.012	-0.425	-0.401
3.740	0.006	-0.011	-0.313	-0.340
3.760	0.008	-0.011	-0.145	-0.182
3.780	0.012	-0.013	0.029	0.009
3.800	0.013	-0.013	0.159	0.141
3.820	0.011	-0.013	0.207	0.158
3.840	0.007	-0.013	0.167	0.080
3.860	0.004	-0.012	0.060	-0.015
3.880	0.006	-0.011	-0.081	-0.102
3.900	0.009	-0.012	-0.217	-0.182
3.920	0.011	-0.014	-0.315	-0.269
3.940	0.012	-0.015	-0.352	-0.331
3.960	0.009	-0.014	-0.317	-0.323
3.980	0.006	-0.014	-0.223	-0.235
4.000	0.005	-0.011	-0.089	-0.099
4.020	0.007	-0.010	0.047	0.027
4.040	0.011	-0.011	0.153	0.107
4.060	0.012	-0.013	0.203	0.142
4.080	0.012	-0.014	0.182	0.124
4.100	0.009	-0.014	0.093	0.053
4.120	0.005	-0.013	-0.042	-0.062
4.140	0.005	-0.013	-0.185	-0.184
4.160	0.008	-0.012	-0.294	-0.274
4.180	0.011	-0.014	-0.348	-0.315
4.200	0.012	-0.015	-0.343	-0.310
4.220	0.011	-0.015	-0.294	-0.279
4.240	0.008	-0.014	-0.220	-0.231
4.260	0.004	-0.013	-0.132	-0.155
4.280	0.006	-0.011	-0.044	-0.055
4.300	0.010	-0.010	0.024	0.026
4.320	0.013	-0.011	0.054	0.056
4.340	0.013	-0.013	0.038	0.025
4.360	0.010	-0.014	-0.019	-0.040
4.380	0.006	-0.013	-0.106	-0.123
4.400	0.004	-0.013	-0.206	-0.206
4.420	0.006	-0.011	-0.295	-0.280
4.440	0.010	-0.011	-0.353	-0.331
4.460	0.012	-0.013	-0.361	-0.338
4.480	0.011	-0.015	-0.326	-0.304
4.500	0.009	-0.014	-0.256	-0.238
4.520	0.005	-0.013	-0.170	-0.158
4.540	0.005	-0.012	-0.085	-0.092
4.560	0.007	-0.009	-0.019	-0.040
4.580	0.011	-0.009	0.014	-0.010
4.600	0.013	-0.012	0.004	-0.009
4.620	0.012	-0.013	-0.042	-0.038
4.640	0.009	-0.014	-0.108	-0.093
4.660	0.005	-0.014	-0.173	-0.164
4.680	0.005	-0.013	-0.228	-0.239
4.700	0.008	-0.011	-0.266	-0.293
4.720	0.010	-0.011	-0.280	-0.301
4.740	0.012	-0.013	-0.263	-0.264
4.760	0.011	-0.014	-0.211	-0.193
4.780	0.008	-0.014	-0.129	-0.109
4.800	0.006	-0.013	-0.037	-0.046
4.820	0.006	-0.012	0.042	-0.005
4.840	0.009	-0.009	0.083	0.016
4.860	0.011	-0.010	0.074	0.023
4.880	0.012	-0.013	0.018	0.004
4.900	0.010	-0.014	-0.064	-0.036
4.920	0.007	-0.015	-0.133	-0.080
4.940	0.006	-0.014	-0.171	-0.120
4.960	0.007	-0.012	-0.170	-0.154
4.980	0.009	-0.011	-0.147	-0.165
5.000	0.011	-0.012	-0.115	-0.149
5.020	0.011	-0.014	-0.089	-0.107
5.040	0.009	-0.015	-0.063	-0.056
5.060	0.006	-0.015	-0.037	-0.021
5.080	0.007	-0.015	-0.014	-0.026
5.100	0.008	-0.012	-0.011	-0.074
5.120	0.010	-0.011	-0.035	-0.123
5.140	0.011	-0.012	-0.091	-0.158
5.160	0.011	-0.013	-0.168	-0.189
5.180	0.008	-0.014	-0.240	-0.225
5.200	0.006	-0.015	-0.284	-0.264
5.220	0.008	-0.014	-0.281	-0.275
5.240	0.009	-0.011	-0.228	-0.231
5.260	0.011	-0.011	-0.141	-0.141
5.280	0.012	-0.011	-0.049	-0.043
5.300	0.010	-0.012	0.017	0.009
5.320	0.007	-0.014	0.032	0.006
5.340	0.005	-0.015	-0.004	-0.038
5.360	0.008	-0.014	-0.082	-0.092
5.380	0.010	-0.011	-0.175	-0.152
5.400	0.011	-0.010	-0.262	-0.216
5.420	0.012	-0.011	-0.316	-0.270
5.440	0.009	-0.013	-0.323	-0.285
5.460	0.007	-0.014	-0.278	-0.253
5.480	0.006	-0.014	-0.203	-0.191
5.500	0.008	-0.013	-0.118	-0.127
5.520	0.011	-0.010	-0.045	-0.062
5.540	0.012	-0.010	0.016	0.009
5.560	0.012	-0.011	0.052	0.066
5.580	0.009	-0.013	0.055	0.064
5.600	0.006	-0.015	0.005	-0.027
5.620	0.006	-0.015	-0.095	-0.167
5.640	0.007	-0.013	-0.224	-0.283
5.660	0.009	-0.011	-0.343	-0.333
5.680	0.012	-0.011	-0.410	-0.327
5.700	0.012	-0.012	-0.397	-0.294
5.720	0.009	-0.014	-0.302	-0.246
5.740	0.007	-0.015	-0.152	-0.164
5.760	0.008	-0.014	0.005	-0.052
5.780	0.009	-0.011	0.119	0.065
5.800	0.010	-0.008	0.163	0.127
5.820	0.011	-0.009	0.135	0.113
5.840	0.011	-0.012	0.059	0.042
5.860	0.008	-0.015	-0.043	-0.055
5.880	0.008	-0.016	-0.145	-0.160
5.900	0.007	-0.015	-0.235	-0.260
5.920	0.008	-0.012	-0.294	-0.330
5.940	0.009	-0.010	-0.311	-0.337
5.960	0.011	-0.010	-0.276	-0.279
5.980	0.010	-0.012	-0.194	-0.179
6.000	0.009	-0.014	-0.076	-0.072
6.020	0.009	-0.015	0.046	0.022
6.040	0.009	-0.013	0.145	0.098
6.060	0.009	-0.010	0.187	0.139
6.080	0.011	-0.008	0.161	0.119
6.100	0.011	-0.010	0.069	0.037
6.120	0.010	-0.013	-0.064	-0.082
6.140	0.008	-0.016	-0.205	-0.202
6.160	0.007	-0.017	-0.316	-0.292
6.180	0.008	-0.015	-0.370	-0.337
6.200	0.008	-0.011	-0.355	-0.333
6.220	0.010	-0.009	-0.282	-0.285
6.240	0.011	-0.011	-0.174	-0.194
6.260	0.009	-0.013	-0.058	-0.083
6.280	0.009	-0.014	0.034	0.015
6.300	0.009	-0.014	0.085	0.066
6.320	0.009	-0.012	0.080	0.064
6.340	0.010	-0.009	0.025	0.011
6.360	0.012	-0.008	-0.072	-0.080
6.380	0.011	-0.010	-0.192	-0.193
6.400	0.009	-0.013	-0.315	-0.300
6.420	0.008	-0.015	-0.404	-0.366
6.440	0.008	-0.015	-0.430	-0.363
6.460	0.009	-0.012	-0.371	-0.294
6.480	0.011	-0.010	-0.242	-0.180
6.500	0.012	-0.009	-0.072	-0.052
6.520	0.010	-0.011	0.085	0.056
6.540	0.008	-0.013	0.183	0.121
6.560	0.007	-0.014	0.187	0.113
6.580	0.008	-0.014	0.090	0.026
6.600	0.008	-0.011	-0.075	-0.112
6.620	0.010	-0.010	-0.255	-0.253
6.640	0.012	-0.010	-0.386	-0.336
6.660	0.010	-0.012	-0.435	-0.368
6.680	0.008	-0.014	-0.404	-0.372
6.700	0.007	-0.015	-0.306	-0.329
6.720	0.007	-0.014	-0.176	-0.235
6.740	0.009	-0.010	-0.042	-0.090
6.760	0.011	-0.008	0.071	0.056
6.780	0.011	-0.009	0.142	0.149
6.800	0.010	-0.011	0.164	0.149
6.820	0.008	-0.014	0.123	0.067
6.840	0.007	-0.016	0.026	-0.046
6.860	0.005	-0.014	-0.114	-0.164
6.880	0.009	-0.010	-0.263	-0.277
6.900	0.010	-0.009	-0.368	-0.340
6.920	0.010	-0.010	-0.374	-0.313
6.940	0.010	-0.012	-0.274	-0.213
6.960	0.009	-0.014	-0.099	-0.090
6.980	0.008	-0.015	0.076	0.003
7.000	0.006	-0.012	0.191	0.052
7.020	0.008	-0.008	0.212	0.077
7.040	0.010	-0.008	0.144	0.078
7.060	0.010	-0.010	0.016	0.034
7.080	0.011	-0.013	-0.131	-0.084
7.100	0.009	-0.016	-0.257	-0.241
7.120	0.007	-0.017	-0.333	-0.352
7.140	0.007	-0.013	-0.351	-0.363
7.160	0.007	-0.008	-0.313	-0.296
7.180	0.009	-0.008	-0.234	-0.207
7.200	0.010	-0.010	-0.128	-0.122
7.220	0.010	-0.013	-0.015	-0.032
7.240	0.010	-0.015	0.077	0.051
7.260	0.007	-0.015	0.121	0.090
7.280	0.007	-0.010	0.090	0.048
7.300	0.008	-0.007	-0.011	-0.074
7.320	0.009	-0.008	-0.153	-0.206
7.340	0.010	-0.011	-0.285	-0.285
7.360	0.010	-0.014	-0.370	-0.301
7.380	0.010	-0.017	-0.383	-0.302
7.400	0.007	-0.016	-0.329	-0.294
7.420	0.007	-0.011	-0.213	-0.231
7.440	0.008	-0.007	-0.070	-0.106
7.460	0.010	-0.007	0.055	0.025
7.480	0.011	-0.009	0.114	0.082
7.500	0.011	-0.013	0.089	0.036
7.520	0.008	-0.016	-0.005	-0.062
7.540	0.007	-0.014	-0.124	-0.144
7.560	0.008	-0.010	-0.232	-0.190
7.580	0.010	-0.007	-0.304	-0.247
7.600	0.010	-0.008	-0.335	-0.333
7.620	0.010	-0.012	-0.319	-0.373
7.640	0.009	-0.015	-0.258	-0.305
7.660	0.008	-0.016	-0.167	-0.155
7.680	0.008	-0.013	-0.068	-0.023
7.700	0.009	-0.008	0.019	0.028
7.720	0.010	-0.007	0.074	0.005
7.740	0.010	-0.008	0.076	-0.033
7.760	0.009	-0.011	0.021	-0.055
7.780	0.008	-0.014	-0.080	-0.082
7.800	0.007	-0.015	-0.190	-0.151
7.820	0.007	-0.014	-0.270	-0.235
7.840	0.010	-0.010	-0.284	-0.269
7.860	0.010	-0.008	-0.235	-0.232
7.880	0.010	-0.008	-0.149	-0.165
7.900	0.008	-0.011	-0.067	-0.109
7.920	0.006	-0.014	-0.011	-0.067
7.940	0.006	-0.015	0.008	-0.025
7.960	0.007	-0.013	-0.004	-0.002
7.980	0.010	-0.009	-0.042	-0.022
8.000	0.011	-0.008	-0.084	-0.077
8.020	0.010	-0.009	-0.113	-0.125
8.040	0.009	-0.012	-0.109	-0.112
8.060	0.007	-0.014	-0.073	-0.043
8.080	0.008	-0.015	-0.026	0.007
8.100	0.009	-0.012	0.005	-0.018
8.120	0.010	-0.009	0.002	-0.085
8.140	0.010	-0.008	-0.035	-0.128
8.160	0.010	-0.009	-0.099	-0.136
8.180	0.009	-0.012	-0.173	-0.153
8.200	0.007	-0.015	-0.233	-0.201
8.220	0.008	-0.016	-0.258	-0.260
8.240	0.010	-0.013	-0.240	-0.269
8.260	0.010	-0.009	-0.184	-0.211
8.280	0.011	-0.007	-0.113	-0.116
8.300	0.010	-0.009	-0.042	-0.044
8.320	0.008	-0.012	0.008	-0.018
8.340	0.008	-0.014	0.030	-0.020
8.360	0.008	-0.014	0.005	-0.044
8.380	0.011	-0.010	-0.074	-0.117
8.400	0.010	-0.008	-0.197	-0.240
8.420	0.009	-0.008	-0.324	-0.361
8.440	0.009	-0.010	-0.405	-0.401
8.460	0.008	-0.013	-0.396	-0.334
8.480	0.008	-0.015	-0.293	-0.204
8.500	0.010	-0.014	-0.123	-0.076
8.520	0.011	-0.010	0.062	0.027
8.540	0.010	-0.008	0.202	0.102
8.560	0.009	-0.007	0.243	0.136
8.580	0.008	-0.009	0.164	0.098
8.600	0.007	-0.013	-0.012	-0.032
8.620	0.008	-0.016	-0.222	-0.203
8.640	0.010	-0.016	-0.394	-0.338
8.660	0.011	-0.012	-0.477	-0.392
8.680	0.011	-0.009	-0.459	-0.379
8.700	0.009	-0.009	-0.359	-0.329
8.720	0.007	-0.010	-0.217	-0.254
8.740	0.006	-0.013	-0.072	-0.136
8.760	0.008	-0.015	0.046	0.007
8.780	0.011	-0.014	0.110	0.119
8.800	0.012	-0.011	0.116	0.133
8.820	0.011	-0.010	0.066	0.045
8.840	0.009	-0.010	-0.023	-0.088
8.860	0.006	-0.012	-0.135	-0.193
8.880	0.005	-0.014	-0.244	-0.253
8.900	0.007	-0.015	-0.324	-0.286
8.920	0.011	-0.014	-0.345	-0.296
8.940	0.012	-0.011	-0.293	-0.261
8.960	0.011	-0.009	-0.179	-0.175
8.980	0.009	-0.009	-0.045	-0.068
9.000	0.006	-0.011	0.064	0.015
9.020	0.006	-0.013	0.113	0.048
9.040	0.008	-0.015	0.092	0.038
9.060	0.011	-0.013	0.014	-0.003
9.080	0.012	-0.011	-0.090	-0.066
9.100	0.011	-0.010	-0.182	-0.141
9.120	0.008	-0.011	-0.232	-0.202
9.140	0.006	-0.012	-0.229	-0.224
9.160	0.006	-0.015	-0.189	-0.207
9.180	0.009	-0.015	-0.144	-0.186
9.200	0.010	-0.013	-0.112	-0.162
9.220	0.011	-0.010	-0.096	-0.136
9.240	0.010	-0.009	-0.085	-0.099
9.260	0.008	-0.010	-0.067	-0.064
9.280	0.007	-0.012	-0.046	-0.050
9.300	0.008	-0.015	-0.029	-0.064
9.320	0.009	-0.015	-0.036	-0.091
9.340	0.010	-0.013	-0.062	-0.111
9.360	0.009	-0.010	-0.107	-0.122
9.380	0.009	-0.010	-0.151	-0.139
9.400	0.007	-0.012	-0.182	-0.164
9.420	0.007	-0.014	-0.187	-0.182
9.440	0.009	-0.016	-0.165	-0.166
9.460	0.010	-0.015	-0.127	-0.122
9.480	0.010	-0.011	-0.088	-0.078
9.500	0.010	-0.009	-0.056	-0.044
9.520	0.009	-0.009	-0.034	-0.025
9.540	0.008	-0.011	-0.026	-0.021
9.560	0.008	-0.014	-0.035	-0.037
9.580	0.009	-0.015	-0.070	-0.074
9.600	0.010	-0.014	-0.123	-0.125
9.620	0.009	-0.012	-0.184	-0.173
9.640	0.010	-0.010	-0.232	-0.210
9.660	0.008	-0.011	-0.260	-0.247
9.680	0.007	-0.013	-0.266	-0.282
9.700	0.007	-0.015	-0.247	-0.276
9.720	0.009	-0.015	-0.193	-0.195
9.740	0.010	-0.013	-0.114	-0.076
9.760	0.011	-0.010	-0.033	-0.006
9.780	0.010	-0.010	0.019	-0.015
9.800	0.008	-0.011	0.021	-0.074
9.820	0.006	-0.012	-0.033	-0.121
9.840	0.007	-0.013	-0.118	-0.129
9.860	0.009	-0.014	-0.209	-0.136
9.880	0.011	-0.013	-0.272	-0.185
9.900	0.010	-0.012	-0.293	-0.257
9.920	0.009	-0.012	-0.262	-0.279
9.940	0.007	-0.012	-0.193	-0.215
9.960	0.006	-0.012	-0.112	-0.113
9.980	0.007	-0.013	-0.048	-0.041
10.000	0.009	-0.014	-0.008	-0.016
10.020	0.011	-0.013	0.008	-0.011
10.040	0.011	-0.012	0.007	-0.007
10.060	0.010	-0.011	-0.014	-0.020
10.080	0.007	-0.011	-0.059	-0.076
10.100	0.006	-0.012	-0.119	-0.166
10.120	0.007	-0.015	-0.174	-0.218
10.140	0.009	-0.015	-0.200	-0.199
10.160	0.011	-0.013	-0.195	-0.150
10.180	0.012	-0.012	-0.165	-0.135
10.200	0.008	-0.012	-0.124	-0.154
10.220	0.006	-0.012	-0.084	-0.159
10.240	0.005	-0.013	-0.057	-0.120
10.260	0.007	-0.014	-0.053	-0.070
10.280	0.010	-0.015	-0.071	-0.053
10.300	0.011	-0.013	-0.095	-0.078
10.320	0.011	-0.012	-0.112	-0.109
10.340	0.009	-0.012	-0.112	-0.118
10.360	0.007	-0.012	-0.115	-0.125
10.380	0.007	-0.012	-0.135	-0.168
10.400	0.007	-0.014	-0.176	-0.225
10.420	0.010	-0.014	-0.209	-0.227
10.440	0.012	-0.013	-0.207	-0.152
10.460	0.012	-0.012	-0.156	-0.064
10.480	0.009	-0.012	-0.078	-0.037
10.500	0.007	-0.013	0.000	-0.057
10.520	0.006	-0.014	0.053	-0.057
10.540	0.006	-0.015	0.067	0.000
10.560	0.009	-0.013	0.041	0.060
10.580	0.012	-0.012	-0.021	0.033
10.600	0.010	-0.013	-0.100	-0.092
10.620	0.008	-0.014	-0.180	-0.236
10.640	0.006	-0.014	-0.249	-0.318
10.660	0.005	-0.013	-0.302	-0.327
10.680	0.006	-0.013	-0.329	-0.304
10.700	0.009	-0.012	-0.310	-0.263
10.720	0.011	-0.012	-0.230	-0.189
10.740	0.011	-0.013	-0.102	-0.077
10.760	0.009	-0.013	0.038	0.030
10.780	0.007	-0.013	0.135	0.084
10.800	0.005	-0.012	0.155	0.071
10.820	0.006	-0.013	0.089	0.014
