HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
18:06
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	0 N Zero	0 N Zero	0 N Zero	0 N Zero
0  Tare	8.718699 N Tare	7.9249 N Tare	7.7721 N Tare	7.9689 N Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 N Software-Zero	0 N Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	-0.002	-0.008	0.172	0.169
0.020	0.000	-0.011	0.187	0.175
0.040	0.001	-0.012	0.131	0.128
0.060	0.001	-0.015	0.026	0.037
0.080	-0.001	-0.015	-0.090	-0.046
0.100	-0.003	-0.009	-0.175	-0.094
0.120	-0.003	-0.009	-0.212	-0.127
0.140	-0.002	-0.009	-0.179	-0.118
0.160	-0.001	-0.009	-0.077	-0.043
0.180	0.000	-0.014	0.052	0.052
0.200	-0.001	-0.016	0.150	0.122
0.220	-0.003	-0.014	0.197	0.161
0.240	-0.003	-0.012	0.193	0.167
0.260	-0.002	-0.010	0.145	0.138
0.280	0.000	-0.010	0.062	0.057
0.300	0.001	-0.013	-0.034	-0.036
0.320	0.001	-0.014	-0.097	-0.075
0.340	0.000	-0.015	-0.118	-0.081
0.360	-0.001	-0.014	-0.101	-0.070
0.380	-0.003	-0.009	-0.050	-0.034
0.400	-0.002	-0.009	0.025	0.008
0.420	-0.001	-0.009	0.110	0.080
0.440	-0.001	-0.009	0.184	0.165
0.460	0.000	-0.014	0.211	0.204
0.480	-0.002	-0.015	0.195	0.190
0.500	-0.004	-0.013	0.144	0.123
0.520	-0.003	-0.013	0.062	0.023
0.540	-0.002	-0.010	-0.037	-0.060
0.560	-0.001	-0.011	-0.119	-0.108
0.580	0.000	-0.014	-0.147	-0.095
0.600	0.001	-0.015	-0.101	-0.020
0.620	0.000	-0.015	-0.004	0.057
0.640	-0.002	-0.014	0.122	0.135
0.660	-0.002	-0.009	0.242	0.214
0.680	-0.001	-0.007	0.300	0.234
0.700	-0.002	-0.009	0.262	0.188
0.720	-0.002	-0.011	0.148	0.112
0.740	-0.002	-0.015	0.012	0.045
0.760	-0.002	-0.016	-0.090	0.013
0.780	-0.003	-0.013	-0.133	-0.025
0.800	-0.002	-0.013	-0.124	-0.083
0.820	-0.002	-0.010	-0.061	-0.087
0.840	-0.003	-0.010	0.033	-0.008
0.860	-0.001	-0.013	0.124	0.119
0.880	0.000	-0.014	0.188	0.234
0.900	0.000	-0.014	0.217	0.257
0.920	0.000	-0.013	0.203	0.186
0.940	-0.001	-0.009	0.146	0.079
0.960	-0.002	-0.008	0.041	-0.031
0.980	-0.003	-0.009	-0.076	-0.093
1.000	-0.002	-0.010	-0.153	-0.098
1.020	-0.001	-0.014	-0.164	-0.081
1.040	-0.001	-0.015	-0.111	-0.053
1.060	-0.001	-0.013	-0.011	-0.013
1.080	-0.002	-0.012	0.101	0.036
1.100	-0.003	-0.009	0.181	0.103
1.120	-0.003	-0.009	0.188	0.126
1.140	-0.002	-0.013	0.120	0.092
1.160	-0.001	-0.014	0.023	0.049
1.180	0.000	-0.014	-0.067	-0.006
1.200	0.001	-0.013	-0.134	-0.073
1.220	0.000	-0.008	-0.159	-0.112
1.240	-0.002	-0.008	-0.131	-0.097
1.260	-0.002	-0.008	-0.062	-0.024
1.280	-0.002	-0.009	0.022	0.061
1.300	-0.002	-0.014	0.083	0.107
1.320	-0.002	-0.015	0.113	0.126
1.340	-0.001	-0.012	0.114	0.124
1.360	-0.002	-0.012	0.080	0.088
1.380	-0.003	-0.010	0.021	0.040
1.400	-0.003	-0.010	-0.033	-0.004
1.420	-0.001	-0.014	-0.056	-0.020
1.440	-0.001	-0.015	-0.026	0.028
1.460	0.001	-0.015	0.039	0.092
1.480	0.001	-0.014	0.115	0.137
1.500	-0.001	-0.009	0.188	0.163
1.520	-0.003	-0.008	0.219	0.143
1.540	-0.003	-0.009	0.187	0.097
1.560	-0.003	-0.010	0.108	0.056
1.580	-0.002	-0.015	0.024	0.030
1.600	0.000	-0.015	-0.022	0.035
1.620	0.000	-0.012	-0.022	0.029
1.640	-0.002	-0.012	0.010	-0.008
1.660	-0.004	-0.011	0.073	-0.002
1.680	-0.004	-0.010	0.141	0.063
1.700	-0.003	-0.013	0.182	0.136
1.720	-0.002	-0.014	0.181	0.179
1.740	0.001	-0.015	0.150	0.154
1.760	0.002	-0.014	0.099	0.084
1.780	-0.001	-0.009	0.041	0.013
1.800	-0.003	-0.009	-0.023	-0.052
1.820	-0.003	-0.010	-0.070	-0.069
1.840	-0.003	-0.010	-0.068	-0.025
1.860	0.000	-0.014	-0.024	0.030
1.880	0.002	-0.014	0.033	0.067
1.900	0.000	-0.011	0.082	0.077
1.920	-0.003	-0.011	0.106	0.065
1.940	-0.005	-0.010	0.091	0.054
1.960	-0.005	-0.009	0.028	0.024
1.980	-0.003	-0.014	-0.065	-0.030
2.000	0.000	-0.016	-0.131	-0.052
2.020	0.003	-0.015	-0.132	-0.026
2.040	0.002	-0.013	-0.072	0.027
2.060	-0.001	-0.009	0.026	0.085
2.080	-0.003	-0.008	0.127	0.121
2.100	-0.003	-0.009	0.196	0.144
2.120	-0.003	-0.009	0.200	0.148
2.140	0.000	-0.013	0.125	0.106
2.160	0.001	-0.014	0.007	0.043
2.180	-0.001	-0.011	-0.096	-0.025
2.200	-0.002	-0.012	-0.155	-0.102
2.220	-0.004	-0.011	-0.163	-0.152
2.240	-0.004	-0.011	-0.114	-0.133
2.260	-0.002	-0.014	-0.014	-0.027
2.280	0.001	-0.014	0.115	0.135
2.300	0.002	-0.013	0.225	0.249
2.320	0.000	-0.013	0.277	0.259
2.340	-0.001	-0.010	0.261	0.188
2.360	-0.003	-0.009	0.171	0.069
2.380	-0.003	-0.010	0.016	-0.050
2.400	-0.002	-0.010	-0.148	-0.123
2.420	0.000	-0.013	-0.256	-0.156
2.440	0.001	-0.013	-0.257	-0.134
2.460	0.000	-0.011	-0.145	-0.065
2.480	-0.002	-0.012	0.028	0.022
2.500	-0.004	-0.010	0.208	0.135
2.520	-0.006	-0.009	0.337	0.244
2.540	-0.003	-0.013	0.362	0.282
2.560	-0.001	-0.014	0.278	0.241
2.580	0.000	-0.014	0.125	0.133
2.600	0.001	-0.015	-0.035	0.007
2.620	-0.001	-0.013	-0.149	-0.085
2.640	-0.003	-0.010	-0.202	-0.157
2.660	-0.004	-0.011	-0.180	-0.161
2.680	-0.002	-0.010	-0.072	-0.053
2.700	0.001	-0.012	0.085	0.111
2.720	0.002	-0.012	0.236	0.252
2.740	0.000	-0.011	0.332	0.310
2.760	-0.002	-0.012	0.346	0.272
2.780	-0.005	-0.010	0.270	0.185
2.800	-0.005	-0.010	0.125	0.074
2.820	-0.003	-0.015	-0.048	-0.031
2.840	0.000	-0.015	-0.176	-0.084
2.860	0.002	-0.014	-0.214	-0.096
2.880	0.002	-0.015	-0.160	-0.078
2.900	-0.001	-0.012	-0.047	-0.032
2.920	-0.004	-0.009	0.080	0.027
2.940	-0.004	-0.009	0.176	0.101
2.960	-0.001	-0.009	0.208	0.165
2.980	0.001	-0.011	0.162	0.166
3.000	0.002	-0.012	0.069	0.108
3.020	0.000	-0.012	-0.021	0.027
3.040	-0.002	-0.013	-0.090	-0.059
3.060	-0.005	-0.010	-0.133	-0.124
3.080	-0.005	-0.010	-0.132	-0.128
3.100	-0.002	-0.014	-0.083	-0.067
3.120	0.001	-0.013	-0.004	0.033
3.140	0.002	-0.013	0.069	0.090
3.160	0.000	-0.016	0.108	0.084
3.180	-0.002	-0.012	0.116	0.067
3.200	-0.004	-0.009	0.088	0.042
3.220	-0.002	-0.011	0.021	0.002
3.240	0.000	-0.011	-0.058	-0.035
3.260	0.002	-0.011	-0.111	-0.067
3.280	0.002	-0.012	-0.102	-0.046
3.300	0.000	-0.012	-0.026	0.035
3.320	-0.002	-0.012	0.077	0.110
3.340	-0.004	-0.009	0.177	0.160
3.360	-0.004	-0.009	0.238	0.169
3.380	-0.002	-0.013	0.221	0.129
3.400	-0.001	-0.012	0.120	0.072
3.420	0.000	-0.014	-0.015	0.014
3.440	0.000	-0.017	-0.123	-0.027
3.460	-0.001	-0.014	-0.161	-0.047
3.480	-0.001	-0.011	-0.133	-0.070
3.500	-0.002	-0.013	-0.049	-0.047
3.520	-0.001	-0.011	0.075	0.059
3.540	0.001	-0.010	0.195	0.194
3.560	0.001	-0.012	0.267	0.283
3.580	-0.001	-0.012	0.273	0.284
3.600	-0.002	-0.012	0.221	0.200
3.620	-0.003	-0.010	0.128	0.089
3.640	-0.003	-0.011	0.013	-0.010
3.660	-0.002	-0.013	-0.103	-0.085
3.680	0.000	-0.012	-0.173	-0.109
3.700	0.000	-0.015	-0.159	-0.080
3.720	0.000	-0.017	-0.075	-0.025
3.740	-0.001	-0.013	0.040	0.035
3.760	-0.002	-0.010	0.146	0.084
3.780	-0.001	-0.012	0.210	0.127
3.800	0.000	-0.010	0.216	0.159
3.820	0.001	-0.010	0.157	0.138
3.840	0.001	-0.014	0.067	0.086
3.860	0.000	-0.013	-0.005	0.034
3.880	0.000	-0.011	-0.049	-0.031
3.900	-0.002	-0.011	-0.070	-0.089
3.920	-0.003	-0.011	-0.067	-0.101
3.940	-0.001	-0.012	-0.043	-0.060
3.960	0.000	-0.011	0.000	0.026
3.980	0.000	-0.014	0.048	0.090
4.000	0.000	-0.017	0.079	0.099
4.020	-0.001	-0.013	0.100	0.092
4.040	-0.002	-0.012	0.098	0.075
4.060	-0.001	-0.013	0.063	0.050
4.080	0.000	-0.010	0.004	0.029
4.100	0.000	-0.010	-0.050	0.003
4.120	0.000	-0.014	-0.068	0.006
4.140	0.000	-0.012	-0.038	0.038
4.160	0.000	-0.010	0.010	0.049
4.180	-0.002	-0.011	0.058	0.049
4.200	-0.003	-0.010	0.087	0.048
4.220	-0.001	-0.010	0.080	0.045
4.240	-0.002	-0.011	0.040	0.049
4.260	-0.001	-0.014	-0.005	0.051
4.280	0.001	-0.016	-0.032	0.037
4.300	0.000	-0.013	-0.032	0.012
4.320	0.000	-0.013	-0.021	-0.031
4.340	-0.001	-0.014	-0.009	-0.044
4.360	-0.001	-0.009	0.018	0.012
4.380	0.000	-0.010	0.052	0.086
4.400	0.001	-0.014	0.081	0.121
4.420	0.001	-0.013	0.102	0.115
4.440	0.001	-0.012	0.115	0.083
4.460	-0.001	-0.012	0.112	0.065
4.480	-0.002	-0.010	0.084	0.052
4.500	-0.003	-0.009	0.029	0.019
4.520	-0.002	-0.012	-0.017	-0.006
4.540	-0.001	-0.015	-0.030	-0.003
4.560	0.001	-0.016	-0.011	0.019
4.580	0.000	-0.014	0.022	0.044
4.600	-0.001	-0.013	0.061	0.052
4.620	-0.002	-0.013	0.094	0.062
4.640	-0.003	-0.009	0.117	0.093
4.660	-0.001	-0.012	0.116	0.116
4.680	0.001	-0.016	0.102	0.130
4.700	0.002	-0.013	0.091	0.131
4.720	0.001	-0.012	0.072	0.083
4.740	-0.002	-0.012	0.029	-0.002
4.760	-0.004	-0.009	-0.027	-0.070
4.780	-0.004	-0.009	-0.073	-0.085
4.800	-0.001	-0.012	-0.089	-0.040
4.820	0.001	-0.015	-0.070	0.009
4.840	0.002	-0.016	-0.022	0.037
4.860	0.000	-0.014	0.057	0.078
4.880	-0.002	-0.013	0.137	0.119
4.900	-0.002	-0.012	0.174	0.134
4.920	-0.002	-0.009	0.147	0.111
4.940	0.000	-0.012	0.069	0.051
4.960	0.002	-0.015	-0.024	0.001
4.980	0.002	-0.012	-0.096	-0.027
5.000	0.001	-0.012	-0.133	-0.062
5.020	-0.001	-0.013	-0.118	-0.078
5.040	-0.003	-0.009	-0.052	-0.050
5.060	-0.002	-0.009	0.034	0.007
5.080	-0.001	-0.012	0.100	0.078
5.100	0.001	-0.014	0.129	0.132
5.120	0.001	-0.015	0.124	0.143
5.140	0.000	-0.014	0.092	0.117
5.160	-0.001	-0.014	0.037	0.050
5.180	-0.002	-0.013	-0.026	-0.017
5.200	-0.001	-0.010	-0.063	-0.032
5.220	0.001	-0.014	-0.067	-0.015
5.240	0.002	-0.015	-0.046	0.009
5.260	0.001	-0.013	-0.004	0.040
5.280	0.000	-0.013	0.057	0.073
5.300	-0.001	-0.012	0.122	0.114
5.320	-0.002	-0.007	0.154	0.127
5.340	-0.002	-0.009	0.131	0.092
5.360	-0.001	-0.013	0.077	0.056
5.380	0.000	-0.014	0.017	0.031
5.400	0.001	-0.015	-0.030	0.013
5.420	0.000	-0.016	-0.057	-0.009
5.440	-0.002	-0.014	-0.054	-0.040
5.460	-0.002	-0.011	-0.007	-0.026
5.480	-0.002	-0.011	0.070	0.051
5.500	0.001	-0.014	0.136	0.125
5.520	0.001	-0.015	0.171	0.164
5.540	0.001	-0.013	0.175	0.158
5.560	0.000	-0.014	0.135	0.090
5.580	-0.002	-0.012	0.047	-0.012
5.600	-0.003	-0.008	-0.056	-0.085
5.620	-0.002	-0.011	-0.126	-0.099
5.640	0.001	-0.013	-0.129	-0.051
5.660	0.002	-0.014	-0.063	0.019
5.680	0.001	-0.016	0.044	0.080
5.700	-0.001	-0.015	0.161	0.143
5.720	-0.003	-0.012	0.242	0.182
5.740	-0.004	-0.010	0.244	0.178
5.760	-0.002	-0.011	0.161	0.129
5.780	0.001	-0.014	0.026	0.046
5.800	0.003	-0.015	-0.100	-0.022
5.820	0.002	-0.014	-0.169	-0.055
5.840	0.001	-0.014	-0.171	-0.073
5.860	-0.002	-0.011	-0.109	-0.058
5.880	-0.003	-0.007	0.003	0.007
5.900	-0.001	-0.010	0.116	0.091
5.920	0.001	-0.011	0.183	0.162
5.940	0.001	-0.012	0.190	0.196
5.960	0.001	-0.016	0.144	0.167
5.980	-0.001	-0.015	0.063	0.090
6.000	-0.003	-0.012	-0.039	-0.031
6.020	-0.003	-0.013	-0.138	-0.144
6.040	-0.001	-0.013	-0.189	-0.170
6.060	0.001	-0.014	-0.169	-0.108
6.080	0.002	-0.015	-0.085	-0.002
6.100	0.002	-0.015	0.039	0.094
6.120	0.000	-0.014	0.165	0.143
6.140	-0.002	-0.010	0.244	0.152
6.160	-0.002	-0.007	0.239	0.121
6.180	-0.001	-0.010	0.136	0.050
6.200	0.000	-0.012	-0.018	-0.022
6.220	0.000	-0.013	-0.151	-0.071
6.240	0.002	-0.017	-0.211	-0.100
6.260	0.000	-0.016	-0.182	-0.098
6.280	-0.002	-0.013	-0.076	-0.060
6.300	-0.001	-0.012	0.067	0.021
6.320	-0.001	-0.011	0.198	0.140
6.340	0.000	-0.012	0.266	0.230
6.360	0.001	-0.015	0.258	0.253
6.380	0.002	-0.016	0.193	0.206
6.400	0.001	-0.015	0.085	0.087
6.420	-0.001	-0.011	-0.048	-0.063
6.440	-0.002	-0.009	-0.167	-0.175
6.460	-0.002	-0.011	-0.224	-0.192
6.480	-0.001	-0.012	-0.189	-0.095
6.500	0.002	-0.013	-0.063	0.054
6.520	0.002	-0.017	0.107	0.168
6.540	0.001	-0.015	0.274	0.249
6.560	-0.002	-0.011	0.376	0.279
6.580	-0.003	-0.011	0.358	0.238
6.600	-0.003	-0.011	0.224	0.153
6.620	-0.002	-0.013	0.030	0.044
6.640	0.003	-0.018	-0.149	-0.057
6.660	0.003	-0.018	-0.245	-0.120
6.680	0.001	-0.016	-0.240	-0.149
6.700	-0.001	-0.013	-0.144	-0.121
6.720	-0.003	-0.008	0.017	-0.017
6.740	-0.003	-0.009	0.176	0.116
6.760	-0.001	-0.010	0.274	0.227
6.780	0.002	-0.012	0.291	0.267
6.800	0.002	-0.017	0.231	0.217
6.820	0.000	-0.015	0.119	0.120
6.840	-0.002	-0.011	-0.020	-0.012
6.860	-0.002	-0.012	-0.151	-0.140
6.880	-0.003	-0.012	-0.215	-0.175
6.900	0.000	-0.013	-0.191	-0.117
6.920	0.004	-0.017	-0.097	-0.017
6.940	0.002	-0.016	0.030	0.074
6.960	0.000	-0.015	0.145	0.117
6.980	-0.001	-0.011	0.208	0.129
7.000	-0.003	-0.008	0.192	0.111
7.020	-0.003	-0.009	0.093	0.055
7.040	0.000	-0.011	-0.037	-0.002
7.060	0.002	-0.013	-0.137	-0.046
7.080	0.002	-0.017	-0.177	-0.084
7.100	0.000	-0.016	-0.157	-0.099
7.120	-0.002	-0.012	-0.082	-0.071
7.140	-0.003	-0.012	0.028	0.010
7.160	-0.003	-0.010	0.138	0.123
7.180	0.001	-0.012	0.199	0.189
7.200	0.003	-0.017	0.185	0.173
7.220	0.002	-0.017	0.116	0.104
7.240	0.000	-0.016	0.011	0.007
7.260	-0.001	-0.012	-0.105	-0.084
7.280	-0.003	-0.009	-0.187	-0.134
7.300	-0.001	-0.009	-0.190	-0.119
7.320	0.002	-0.012	-0.102	-0.021
7.340	0.003	-0.014	0.051	0.114
7.360	0.002	-0.017	0.205	0.213
7.380	0.000	-0.014	0.315	0.269
7.400	-0.003	-0.010	0.348	0.269
7.420	-0.005	-0.011	0.278	0.197
7.440	-0.002	-0.011	0.126	0.087
7.460	0.001	-0.015	-0.049	-0.027
7.480	0.003	-0.020	-0.184	-0.108
7.500	0.002	-0.020	-0.232	-0.134
7.520	0.000	-0.016	-0.188	-0.118
7.540	-0.003	-0.013	-0.066	-0.049
7.560	-0.004	-0.008	0.104	0.072
7.580	-0.001	-0.009	0.262	0.195
7.600	0.002	-0.012	0.347	0.279
7.620	0.002	-0.015	0.338	0.290
7.640	0.001	-0.017	0.243	0.211
7.660	-0.001	-0.014	0.098	0.083
7.680	-0.004	-0.011	-0.060	-0.068
7.700	-0.004	-0.011	-0.195	-0.204
7.720	-0.001	-0.012	-0.255	-0.238
7.740	0.002	-0.015	-0.210	-0.151
7.760	0.003	-0.019	-0.085	-0.006
7.780	0.002	-0.018	0.076	0.124
7.800	-0.001	-0.015	0.223	0.195
7.820	-0.004	-0.012	0.302	0.208
7.840	-0.003	-0.008	0.278	0.171
7.860	0.000	-0.010	0.149	0.091
7.880	0.002	-0.014	-0.030	0.014
7.900	0.002	-0.016	-0.177	-0.037
7.920	0.002	-0.017	-0.246	-0.086
7.940	-0.002	-0.015	-0.225	-0.119
7.960	-0.004	-0.012	-0.132	-0.113
7.980	-0.002	-0.011	-0.014	-0.056
8.000	0.000	-0.011	0.096	0.071
8.020	0.001	-0.014	0.160	0.191
8.040	0.003	-0.019	0.164	0.229
8.060	0.002	-0.018	0.134	0.189
8.080	-0.002	-0.017	0.077	0.085
8.100	-0.002	-0.014	-0.002	-0.031
8.120	-0.002	-0.009	-0.084	-0.105
8.140	0.000	-0.011	-0.141	-0.123
8.160	0.001	-0.014	-0.142	-0.068
8.180	0.002	-0.015	-0.079	0.008
8.200	0.002	-0.017	0.019	0.050
8.220	-0.002	-0.015	0.126	0.085
8.240	-0.003	-0.010	0.201	0.108
8.260	-0.002	-0.009	0.199	0.093
8.280	-0.002	-0.010	0.120	0.058
8.300	0.000	-0.015	0.008	0.015
8.320	0.003	-0.020	-0.085	-0.014
8.340	0.002	-0.019	-0.119	-0.022
8.360	0.000	-0.017	-0.096	-0.039
8.380	-0.001	-0.013	-0.030	-0.040
8.400	-0.001	-0.008	0.060	0.006
8.420	-0.002	-0.010	0.132	0.075
8.440	0.001	-0.015	0.150	0.127
8.460	0.002	-0.016	0.117	0.128
8.480	0.001	-0.018	0.058	0.078
8.500	-0.001	-0.016	0.005	0.028
8.520	-0.001	-0.011	-0.028	-0.007
8.540	-0.002	-0.010	-0.040	-0.026
8.560	-0.003	-0.012	-0.011	0.006
8.580	0.000	-0.016	0.054	0.081
8.600	0.002	-0.020	0.122	0.150
8.620	0.000	-0.019	0.168	0.180
8.640	-0.001	-0.017	0.181	0.166
8.660	-0.001	-0.012	0.158	0.126
8.680	-0.002	-0.009	0.103	0.075
8.700	-0.001	-0.012	0.020	0.009
8.720	0.002	-0.016	-0.058	-0.035
8.740	0.002	-0.016	-0.089	-0.027
8.760	0.001	-0.018	-0.064	0.003
8.780	0.000	-0.015	-0.007	0.029
8.800	-0.001	-0.010	0.062	0.047
8.820	-0.002	-0.010	0.121	0.064
8.840	-0.001	-0.013	0.149	0.098
8.860	0.001	-0.015	0.127	0.113
8.880	0.002	-0.019	0.060	0.089
8.900	0.000	-0.019	-0.010	0.044
8.920	0.000	-0.016	-0.057	-0.015
8.940	0.000	-0.012	-0.085	-0.073
8.960	-0.002	-0.010	-0.094	-0.098
8.980	0.000	-0.013	-0.080	-0.077
9.000	0.001	-0.016	-0.044	-0.009
9.020	0.001	-0.016	0.009	0.071
9.040	0.000	-0.018	0.053	0.103
9.060	0.000	-0.014	0.082	0.098
9.080	-0.001	-0.009	0.094	0.080
9.100	-0.002	-0.010	0.070	0.046
9.120	-0.001	-0.013	0.010	0.007
9.140	0.000	-0.016	-0.064	-0.031
9.160	0.000	-0.020	-0.110	-0.041
9.180	0.000	-0.020	-0.100	-0.011
9.200	0.001	-0.016	-0.053	-0.001
9.220	0.000	-0.013	0.010	-0.006
9.240	-0.002	-0.011	0.077	0.017
9.260	-0.001	-0.014	0.117	0.052
9.280	0.000	-0.016	0.114	0.087
9.300	-0.001	-0.017	0.084	0.108
9.320	0.001	-0.018	0.054	0.097
9.340	0.001	-0.014	0.040	0.067
9.360	-0.001	-0.009	0.040	0.026
9.380	-0.002	-0.012	0.040	-0.002
9.400	-0.002	-0.014	0.045	0.018
9.420	-0.002	-0.015	0.053	0.063
9.440	-0.001	-0.020	0.056	0.088
9.460	0.001	-0.019	0.047	0.078
9.480	0.001	-0.015	0.039	0.053
9.500	-0.001	-0.013	0.041	0.042
9.520	-0.001	-0.013	0.048	0.053
9.540	-0.001	-0.014	0.043	0.051
9.560	-0.001	-0.017	0.026	0.042
9.580	0.000	-0.018	0.026	0.058
9.600	0.001	-0.017	0.040	0.083
9.620	0.001	-0.012	0.054	0.092
9.640	-0.002	-0.009	0.070	0.082
9.660	-0.002	-0.012	0.082	0.059
9.680	-0.002	-0.013	0.081	0.053
9.700	-0.003	-0.015	0.064	0.056
9.720	-0.001	-0.020	0.029	0.046
9.740	0.001	-0.017	0.002	0.035
9.760	0.000	-0.013	-0.006	0.019
9.780	-0.001	-0.014	-0.005	-0.009
9.800	-0.001	-0.014	0.000	-0.020
9.820	-0.002	-0.014	0.007	-0.013
9.840	-0.002	-0.017	0.017	0.019
9.860	0.000	-0.017	0.034	0.061
9.880	0.002	-0.015	0.041	0.068
9.900	0.000	-0.012	0.053	0.067
9.920	-0.001	-0.010	0.076	0.075
9.940	-0.001	-0.012	0.081	0.056
9.960	-0.002	-0.012	0.046	0.012
9.980	-0.003	-0.015	-0.020	-0.041
10.000	0.000	-0.019	-0.088	-0.071
10.020	0.000	-0.016	-0.134	-0.068
10.040	0.000	-0.013	-0.150	-0.077
10.060	0.000	-0.015	-0.129	-0.082
10.080	-0.001	-0.014	-0.063	-0.040
10.100	-0.002	-0.014	0.023	0.034
10.120	-0.002	-0.017	0.092	0.105
10.140	0.000	-0.016	0.118	0.137
10.160	0.001	-0.014	0.105	0.118
10.180	-0.001	-0.011	0.067	0.085
10.200	0.000	-0.010	0.022	0.053
10.220	-0.001	-0.012	-0.025	0.015
10.240	-0.003	-0.013	-0.060	-0.024
10.260	-0.002	-0.016	-0.068	-0.050
10.280	-0.001	-0.019	-0.054	-0.050
10.300	-0.001	-0.015	-0.025	-0.011
10.320	-0.001	-0.012	0.030	0.060
10.340	0.000	-0.015	0.106	0.137
10.360	0.000	-0.014	0.180	0.183
10.380	-0.002	-0.015	0.213	0.154
10.400	-0.001	-0.019	0.187	0.095
10.420	-0.001	-0.018	0.125	0.068
10.440	-0.001	-0.013	0.040	0.044
10.460	0.000	-0.012	-0.048	-0.012
10.480	-0.001	-0.012	-0.101	-0.076
10.500	-0.002	-0.014	-0.096	-0.099
10.520	-0.002	-0.014	-0.031	-0.038
10.540	-0.001	-0.016	0.064	0.065
10.560	-0.001	-0.017	0.146	0.147
10.580	-0.002	-0.012	0.198	0.185
10.600	-0.001	-0.012	0.204	0.162
10.620	-0.001	-0.015	0.148	0.099
10.640	-0.003	-0.015	0.045	0.031
10.660	-0.002	-0.016	-0.068	-0.033
10.680	-0.001	-0.020	-0.147	-0.071
10.700	-0.001	-0.016	-0.160	-0.062
10.720	0.000	-0.012	-0.106	-0.026
10.740	0.000	-0.013	0.002	0.043
10.760	-0.001	-0.012	0.134	0.135
10.780	-0.002	-0.013	0.231	0.199
10.800	-0.002	-0.014	0.245	0.202
10.820	-0.002	-0.016	0.179	0.152
10.840	-0.002	-0.016	0.069	0.081
10.860	0.000	-0.012	-0.047	0.014
10.880	0.000	-0.013	-0.140	-0.075
10.900	-0.001	-0.017	-0.190	-0.152
10.920	-0.002	-0.016	-0.164	-0.137
