HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
17:25
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 400                

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	0 N Zero	0 N Zero	0 N Zero	0 N Zero
0  Tare	8.7105 N Tare	7.9575 N Tare	7.777 N Tare	7.9639 N Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 N Software-Zero	0 N Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.013	-0.004	1.068	-0.061
0.020	0.011	-0.003	1.040	-0.062
0.040	0.009	-0.003	1.009	-0.070
0.060	0.010	-0.003	0.985	-0.088
0.080	0.012	-0.004	0.974	-0.109
0.100	0.014	-0.005	0.976	-0.117
0.120	0.014	-0.005	0.991	-0.100
0.140	0.012	-0.005	1.024	-0.064
0.160	0.010	-0.005	1.074	-0.021
0.180	0.009	-0.004	1.138	0.022
0.200	0.010	-0.005	1.205	0.062
0.220	0.012	-0.006	1.268	0.102
0.240	0.014	-0.006	1.322	0.140
0.260	0.014	-0.007	1.365	0.173
0.280	0.011	-0.006	1.399	0.198
0.300	0.009	-0.005	1.427	0.214
0.320	0.009	-0.005	1.448	0.229
0.340	0.010	-0.006	1.465	0.250
0.360	0.012	-0.007	1.482	0.280
0.380	0.014	-0.008	1.509	0.312
0.400	0.012	-0.008	1.548	0.345
0.420	0.010	-0.008	1.597	0.376
0.440	0.009	-0.007	1.648	0.406
0.460	0.009	-0.007	1.696	0.436
0.480	0.010	-0.007	1.732	0.465
0.500	0.012	-0.008	1.755	0.489
0.520	0.013	-0.008	1.764	0.501
0.540	0.012	-0.008	1.762	0.501
0.560	0.010	-0.008	1.751	0.488
0.580	0.009	-0.006	1.734	0.468
0.600	0.009	-0.006	1.719	0.445
0.620	0.010	-0.006	1.710	0.426
0.640	0.012	-0.007	1.707	0.417
0.660	0.012	-0.007	1.705	0.420
0.680	0.011	-0.007	1.699	0.429
0.700	0.009	-0.007	1.684	0.433
0.720	0.008	-0.006	1.656	0.423
0.740	0.009	-0.005	1.613	0.396
0.760	0.011	-0.006	1.555	0.356
0.780	0.012	-0.007	1.487	0.307
0.800	0.012	-0.007	1.416	0.253
0.820	0.011	-0.007	1.351	0.199
0.840	0.010	-0.006	1.300	0.153
0.860	0.009	-0.005	1.264	0.122
0.880	0.009	-0.004	1.242	0.103
0.900	0.011	-0.004	1.231	0.097
0.920	0.013	-0.004	1.222	0.099
0.940	0.013	-0.004	1.211	0.098
0.960	0.011	-0.004	1.197	0.085
0.980	0.010	-0.004	1.177	0.059
1.000	0.009	-0.003	1.149	0.027
1.020	0.010	-0.003	1.114	-0.002
1.040	0.011	-0.004	1.078	-0.024
1.060	0.013	-0.005	1.049	-0.037
1.080	0.012	-0.005	1.034	-0.040
1.100	0.010	-0.005	1.036	-0.037
1.120	0.009	-0.004	1.056	-0.029
1.140	0.009	-0.003	1.093	-0.014
1.160	0.010	-0.003	1.139	0.012
1.180	0.012	-0.003	1.185	0.047
1.200	0.013	-0.004	1.226	0.087
1.220	0.012	-0.005	1.262	0.121
1.240	0.010	-0.005	1.293	0.138
1.260	0.008	-0.004	1.320	0.143
1.280	0.008	-0.004	1.336	0.149
1.300	0.010	-0.004	1.342	0.165
1.320	0.012	-0.005	1.345	0.187
1.340	0.012	-0.006	1.357	0.207
1.360	0.011	-0.006	1.381	0.222
1.380	0.009	-0.006	1.414	0.237
1.400	0.008	-0.005	1.450	0.256
1.420	0.008	-0.004	1.484	0.285
1.440	0.010	-0.004	1.510	0.320
1.460	0.011	-0.004	1.534	0.351
1.480	0.011	-0.005	1.558	0.366
1.500	0.010	-0.006	1.583	0.368
1.520	0.009	-0.006	1.605	0.365
1.540	0.008	-0.005	1.624	0.364
1.560	0.009	-0.004	1.637	0.373
1.580	0.010	-0.004	1.643	0.393
1.600	0.011	-0.005	1.643	0.414
1.620	0.011	-0.006	1.637	0.427
1.640	0.010	-0.007	1.624	0.425
1.660	0.008	-0.006	1.602	0.411
1.680	0.008	-0.005	1.568	0.388
1.700	0.009	-0.004	1.525	0.360
1.720	0.011	-0.003	1.481	0.331
1.740	0.011	-0.004	1.442	0.301
1.760	0.011	-0.005	1.413	0.273
1.780	0.010	-0.006	1.397	0.248
1.800	0.009	-0.005	1.391	0.229
1.820	0.009	-0.004	1.395	0.216
1.840	0.010	-0.002	1.401	0.212
1.860	0.011	-0.002	1.399	0.217
1.880	0.012	-0.003	1.387	0.221
1.900	0.011	-0.005	1.369	0.212
1.920	0.010	-0.005	1.349	0.182
1.940	0.009	-0.005	1.329	0.136
1.960	0.009	-0.003	1.306	0.092
1.980	0.010	-0.002	1.275	0.070
2.000	0.011	-0.002	1.237	0.073
2.020	0.012	-0.003	1.203	0.084
2.040	0.012	-0.005	1.179	0.085
2.060	0.011	-0.005	1.169	0.070
2.080	0.010	-0.005	1.169	0.046
2.100	0.010	-0.003	1.174	0.026
2.120	0.010	-0.001	1.179	0.024
2.140	0.011	-0.001	1.180	0.045
2.160	0.011	-0.003	1.182	0.074
2.180	0.011	-0.005	1.195	0.090
2.200	0.010	-0.006	1.218	0.088
2.220	0.009	-0.005	1.245	0.080
2.240	0.009	-0.004	1.269	0.082
2.260	0.010	-0.002	1.288	0.099
2.280	0.011	-0.002	1.304	0.127
2.300	0.011	-0.004	1.329	0.150
2.320	0.011	-0.006	1.363	0.166
2.340	0.010	-0.006	1.400	0.181
2.360	0.009	-0.005	1.432	0.205
2.380	0.009	-0.003	1.458	0.238
2.400	0.010	-0.002	1.478	0.273
2.420	0.010	-0.003	1.494	0.301
2.440	0.011	-0.005	1.504	0.321
2.460	0.010	-0.007	1.509	0.332
2.480	0.009	-0.008	1.508	0.337
2.500	0.008	-0.006	1.502	0.339
2.520	0.009	-0.004	1.497	0.338
2.540	0.010	-0.003	1.498	0.335
2.560	0.011	-0.004	1.512	0.328
2.580	0.011	-0.006	1.535	0.326
2.600	0.010	-0.007	1.557	0.336
2.620	0.009	-0.007	1.572	0.358
2.640	0.009	-0.005	1.581	0.378
2.660	0.009	-0.004	1.589	0.378
2.680	0.010	-0.003	1.601	0.351
2.700	0.011	-0.004	1.617	0.308
2.720	0.010	-0.006	1.625	0.278
2.740	0.009	-0.007	1.617	0.278
2.760	0.008	-0.007	1.595	0.297
2.780	0.008	-0.005	1.569	0.314
2.800	0.010	-0.004	1.546	0.306
2.820	0.011	-0.004	1.521	0.278
2.840	0.011	-0.005	1.483	0.250
2.860	0.010	-0.006	1.427	0.236
2.880	0.009	-0.006	1.360	0.231
2.900	0.009	-0.006	1.298	0.219
2.920	0.010	-0.005	1.258	0.185
2.940	0.011	-0.003	1.242	0.139
2.960	0.012	-0.003	1.243	0.105
2.980	0.011	-0.004	1.248	0.106
3.000	0.010	-0.005	1.249	0.140
3.020	0.009	-0.005	1.248	0.182
3.040	0.009	-0.005	1.252	0.197
3.060	0.011	-0.004	1.262	0.173
3.080	0.012	-0.003	1.269	0.125
3.100	0.012	-0.003	1.261	0.086
3.120	0.011	-0.004	1.232	0.075
3.140	0.009	-0.004	1.194	0.085
3.160	0.009	-0.005	1.166	0.092
3.180	0.010	-0.005	1.162	0.078
3.200	0.012	-0.005	1.186	0.049
3.220	0.012	-0.003	1.226	0.030
3.240	0.012	-0.003	1.267	0.047
3.260	0.010	-0.003	1.300	0.099
3.280	0.009	-0.004	1.325	0.161
3.300	0.009	-0.005	1.350	0.198
3.320	0.010	-0.005	1.376	0.196
3.340	0.011	-0.005	1.392	0.176
3.360	0.012	-0.004	1.388	0.163
3.380	0.011	-0.003	1.368	0.172
3.400	0.009	-0.004	1.347	0.192
3.420	0.008	-0.005	1.340	0.207
3.440	0.009	-0.007	1.360	0.206
3.460	0.011	-0.007	1.404	0.199
3.480	0.012	-0.006	1.456	0.213
3.500	0.012	-0.004	1.499	0.260
3.520	0.010	-0.003	1.530	0.326
3.540	0.009	-0.004	1.553	0.376
3.560	0.009	-0.006	1.571	0.388
3.580	0.010	-0.007	1.581	0.365
3.600	0.011	-0.007	1.574	0.333
3.620	0.012	-0.006	1.549	0.312
3.640	0.011	-0.004	1.517	0.308
3.660	0.010	-0.004	1.493	0.309
3.680	0.009	-0.005	1.488	0.301
3.700	0.009	-0.007	1.503	0.286
3.720	0.010	-0.008	1.527	0.278
3.740	0.011	-0.007	1.545	0.291
3.760	0.011	-0.005	1.550	0.321
3.780	0.011	-0.004	1.545	0.347
3.800	0.010	-0.004	1.537	0.346
3.820	0.009	-0.005	1.526	0.313
3.840	0.009	-0.007	1.506	0.267
3.860	0.011	-0.007	1.472	0.231
3.880	0.012	-0.006	1.426	0.216
3.900	0.012	-0.005	1.383	0.213
3.920	0.011	-0.004	1.361	0.203
3.940	0.010	-0.004	1.364	0.182
3.960	0.010	-0.006	1.384	0.162
3.980	0.010	-0.007	1.407	0.160
4.000	0.011	-0.007	1.423	0.181
4.020	0.012	-0.006	1.429	0.209
4.040	0.012	-0.004	1.426	0.224
4.060	0.012	-0.003	1.416	0.215
4.080	0.010	-0.004	1.393	0.187
4.100	0.010	-0.005	1.355	0.156
4.120	0.010	-0.006	1.301	0.135
4.140	0.012	-0.006	1.245	0.123
4.160	0.012	-0.005	1.206	0.106
4.180	0.012	-0.003	1.193	0.081
4.200	0.011	-0.003	1.202	0.065
4.220	0.010	-0.004	1.217	0.076
4.240	0.009	-0.005	1.229	0.117
4.260	0.010	-0.006	1.237	0.169
4.280	0.012	-0.006	1.246	0.202
4.300	0.013	-0.005	1.261	0.199
4.320	0.012	-0.004	1.281	0.165
4.340	0.010	-0.004	1.302	0.128
4.360	0.009	-0.004	1.318	0.114
4.380	0.009	-0.005	1.330	0.135
4.400	0.010	-0.006	1.345	0.179
4.420	0.012	-0.007	1.373	0.219
4.440	0.013	-0.006	1.413	0.243
4.460	0.012	-0.005	1.459	0.249
4.480	0.010	-0.004	1.500	0.249
4.500	0.009	-0.004	1.522	0.258
4.520	0.009	-0.005	1.520	0.283
4.540	0.011	-0.006	1.499	0.310
4.560	0.012	-0.007	1.473	0.318
4.580	0.013	-0.006	1.457	0.295
4.600	0.012	-0.005	1.454	0.253
4.620	0.011	-0.005	1.459	0.222
4.640	0.009	-0.005	1.462	0.224
4.660	0.010	-0.005	1.461	0.263
4.680	0.011	-0.006	1.460	0.313
4.700	0.012	-0.006	1.466	0.343
4.720	0.013	-0.005	1.477	0.341
4.740	0.012	-0.004	1.483	0.316
4.760	0.010	-0.004	1.477	0.286
4.780	0.009	-0.005	1.454	0.266
4.800	0.009	-0.005	1.420	0.255
4.820	0.010	-0.006	1.387	0.243
4.840	0.012	-0.006	1.364	0.225
4.860	0.013	-0.006	1.360	0.199
4.880	0.012	-0.006	1.374	0.174
4.900	0.010	-0.005	1.397	0.166
4.920	0.009	-0.005	1.418	0.184
4.940	0.009	-0.004	1.429	0.219
4.960	0.011	-0.005	1.432	0.248
4.980	0.013	-0.005	1.432	0.254
5.000	0.014	-0.005	1.422	0.236
5.020	0.012	-0.005	1.400	0.207
5.040	0.010	-0.004	1.367	0.179
5.060	0.008	-0.004	1.331	0.158
5.080	0.008	-0.004	1.297	0.147
5.100	0.011	-0.005	1.274	0.143
5.120	0.013	-0.006	1.266	0.145
5.140	0.014	-0.006	1.274	0.151
5.160	0.012	-0.005	1.295	0.161
5.180	0.009	-0.005	1.324	0.173
5.200	0.008	-0.003	1.353	0.186
5.220	0.009	-0.003	1.374	0.203
5.240	0.012	-0.004	1.377	0.224
5.260	0.014	-0.005	1.363	0.238
5.280	0.014	-0.005	1.342	0.232
5.300	0.011	-0.005	1.323	0.202
5.320	0.009	-0.004	1.307	0.162
5.340	0.008	-0.004	1.293	0.131
5.360	0.009	-0.004	1.284	0.123
5.380	0.012	-0.005	1.283	0.139
5.400	0.014	-0.006	1.297	0.167
5.420	0.013	-0.006	1.325	0.193
5.440	0.011	-0.006	1.363	0.207
5.460	0.008	-0.005	1.399	0.214
5.480	0.008	-0.004	1.423	0.220
5.500	0.010	-0.004	1.429	0.228
5.520	0.012	-0.005	1.422	0.236
5.540	0.013	-0.006	1.411	0.238
5.560	0.012	-0.006	1.401	0.234
5.580	0.010	-0.005	1.398	0.227
5.600	0.008	-0.004	1.406	0.222
5.620	0.009	-0.004	1.426	0.223
5.640	0.011	-0.004	1.453	0.238
5.660	0.012	-0.005	1.483	0.267
5.680	0.013	-0.006	1.510	0.304
5.700	0.012	-0.006	1.531	0.334
5.720	0.010	-0.006	1.544	0.345
5.740	0.009	-0.005	1.545	0.332
5.760	0.009	-0.004	1.527	0.305
5.780	0.011	-0.004	1.488	0.280
5.800	0.012	-0.005	1.435	0.260
5.820	0.012	-0.005	1.386	0.240
5.840	0.011	-0.006	1.355	0.211
5.860	0.009	-0.006	1.354	0.175
5.880	0.009	-0.005	1.380	0.149
5.900	0.009	-0.004	1.419	0.151
5.920	0.010	-0.003	1.461	0.184
5.940	0.012	-0.004	1.499	0.232
5.960	0.012	-0.005	1.531	0.269
5.980	0.011	-0.006	1.549	0.279
6.000	0.010	-0.006	1.544	0.265
6.020	0.009	-0.005	1.509	0.240
6.040	0.010	-0.004	1.450	0.213
6.060	0.011	-0.004	1.384	0.183
6.080	0.012	-0.004	1.330	0.153
6.100	0.012	-0.005	1.301	0.128
6.120	0.011	-0.006	1.300	0.116
6.140	0.010	-0.005	1.321	0.129
6.160	0.009	-0.003	1.349	0.171
6.180	0.010	-0.002	1.376	0.227
6.200	0.011	-0.002	1.397	0.273
6.220	0.013	-0.003	1.412	0.288
6.240	0.013	-0.005	1.419	0.269
6.260	0.011	-0.006	1.409	0.236
6.280	0.009	-0.005	1.381	0.211
6.300	0.008	-0.003	1.342	0.195
6.320	0.009	-0.003	1.311	0.182
6.340	0.011	-0.003	1.301	0.167
6.360	0.013	-0.005	1.318	0.150
6.380	0.012	-0.006	1.356	0.146
6.400	0.010	-0.006	1.404	0.163
6.420	0.008	-0.004	1.453	0.200
6.440	0.008	-0.002	1.496	0.239
6.460	0.010	-0.002	1.531	0.267
6.480	0.012	-0.003	1.551	0.278
6.500	0.013	-0.005	1.556	0.272
6.520	0.012	-0.006	1.541	0.259
6.540	0.009	-0.006	1.511	0.245
6.560	0.008	-0.004	1.473	0.233
6.580	0.008	-0.003	1.441	0.220
6.600	0.011	-0.003	1.426	0.203
6.620	0.013	-0.004	1.432	0.192
6.640	0.013	-0.006	1.454	0.197
6.660	0.011	-0.006	1.479	0.228
6.680	0.009	-0.005	1.499	0.274
6.700	0.008	-0.003	1.513	0.310
6.720	0.009	-0.002	1.522	0.318
6.740	0.012	-0.002	1.521	0.298
6.760	0.013	-0.003	1.502	0.267
6.780	0.013	-0.004	1.464	0.243
6.800	0.010	-0.005	1.417	0.227
6.820	0.009	-0.004	1.377	0.209
6.840	0.009	-0.003	1.363	0.178
6.860	0.011	-0.003	1.374	0.148
6.880	0.013	-0.003	1.396	0.148
6.900	0.013	-0.004	1.415	0.188
6.920	0.012	-0.004	1.427	0.249
6.940	0.010	-0.004	1.436	0.296
6.960	0.009	-0.004	1.443	0.305
6.980	0.009	-0.003	1.445	0.276
7.000	0.011	-0.003	1.438	0.229
7.020	0.012	-0.003	1.417	0.192
7.040	0.012	-0.003	1.384	0.182
7.060	0.011	-0.004	1.351	0.192
7.080	0.009	-0.005	1.335	0.197
7.100	0.009	-0.005	1.345	0.187
7.120	0.010	-0.004	1.373	0.170
7.140	0.012	-0.003	1.406	0.166
7.160	0.012	-0.002	1.431	0.184
7.180	0.012	-0.003	1.444	0.216
7.200	0.011	-0.004	1.454	0.239
7.220	0.010	-0.005	1.465	0.234
7.240	0.010	-0.005	1.475	0.208
7.260	0.011	-0.003	1.475	0.185
7.280	0.012	-0.002	1.460	0.180
7.300	0.012	-0.001	1.437	0.194
7.320	0.011	-0.002	1.415	0.213
7.340	0.010	-0.004	1.402	0.221
7.360	0.010	-0.005	1.398	0.214
7.380	0.010	-0.005	1.398	0.203
7.400	0.011	-0.003	1.392	0.201
7.420	0.012	-0.002	1.379	0.210
7.440	0.012	-0.002	1.367	0.220
7.460	0.012	-0.003	1.358	0.222
7.480	0.011	-0.005	1.355	0.214
7.500	0.010	-0.006	1.356	0.203
7.520	0.010	-0.005	1.361	0.194
7.540	0.011	-0.003	1.372	0.192
7.560	0.012	-0.002	1.394	0.194
7.580	0.012	-0.002	1.422	0.203
7.600	0.011	-0.003	1.452	0.223
7.620	0.010	-0.005	1.472	0.252
7.640	0.010	-0.005	1.479	0.280
7.660	0.010	-0.004	1.473	0.296
7.680	0.012	-0.003	1.458	0.289
7.700	0.013	-0.003	1.441	0.256
7.720	0.012	-0.003	1.423	0.215
7.740	0.011	-0.004	1.404	0.188
7.760	0.010	-0.006	1.391	0.182
7.780	0.009	-0.006	1.392	0.190
7.800	0.010	-0.005	1.412	0.206
7.820	0.012	-0.003	1.447	0.222
7.840	0.013	-0.003	1.488	0.241
7.860	0.012	-0.003	1.527	0.262
7.880	0.010	-0.003	1.553	0.282
7.900	0.009	-0.004	1.562	0.296
7.920	0.009	-0.005	1.552	0.295
7.940	0.011	-0.004	1.528	0.279
7.960	0.013	-0.003	1.492	0.254
7.980	0.013	-0.003	1.450	0.230
